20230923
Seconds MEASURES_ws(m/s) MNH_WS_30m(m/s) PERSISTENCE(m/s) Date_of_forecast Date_of_computing
18000 3.77456 7.74973 1.97900 "2023-09-23 23:00:00" "2023-09-23 23:00:00"
18600 3.32712 7.36180 1.97900 "2023-09-23 23:10:00" "2023-09-23 23:00:00"
18600 3.32712 7.36180 3.39889 "2023-09-23 23:10:00" "2023-09-23 23:10:00"
18600 3.32712 7.36180 1.97900 "2023-09-23 23:10:00" "2023-09-23 23:00:00"
18600 3.32712 7.36180 3.39889 "2023-09-23 23:10:00" "2023-09-23 23:10:00"
19200 3.13338 7.10378 1.97900 "2023-09-23 23:20:00" "2023-09-23 23:00:00"
19200 3.13338 7.10378 3.39889 "2023-09-23 23:20:00" "2023-09-23 23:10:00"
19200 3.13338 7.10378 3.35286 "2023-09-23 23:20:00" "2023-09-23 23:20:00"
19200 3.13338 7.10378 1.97900 "2023-09-23 23:20:00" "2023-09-23 23:00:00"
19200 3.13338 7.10378 3.39889 "2023-09-23 23:20:00" "2023-09-23 23:10:00"
19200 3.13338 7.10378 3.35286 "2023-09-23 23:20:00" "2023-09-23 23:20:00"
19200 3.13338 7.10378 1.97900 "2023-09-23 23:20:00" "2023-09-23 23:00:00"
19200 3.13338 7.10378 3.39889 "2023-09-23 23:20:00" "2023-09-23 23:10:00"
19200 3.13338 7.10378 3.35286 "2023-09-23 23:20:00" "2023-09-23 23:20:00"
19800 3.21545 6.83552 1.97900 "2023-09-23 23:30:00" "2023-09-23 23:00:00"
19800 3.21545 6.83552 3.39889 "2023-09-23 23:30:00" "2023-09-23 23:10:00"
19800 3.21545 6.83552 3.35286 "2023-09-23 23:30:00" "2023-09-23 23:20:00"
19800 3.21545 6.83552 5.19000 "2023-09-23 23:30:00" "2023-09-23 23:30:00"
19800 3.21545 6.83552 1.97900 "2023-09-23 23:30:00" "2023-09-23 23:00:00"
19800 3.21545 6.83552 3.39889 "2023-09-23 23:30:00" "2023-09-23 23:10:00"
19800 3.21545 6.83552 3.35286 "2023-09-23 23:30:00" "2023-09-23 23:20:00"
19800 3.21545 6.83552 5.19000 "2023-09-23 23:30:00" "2023-09-23 23:30:00"
19800 3.21545 6.83552 1.97900 "2023-09-23 23:30:00" "2023-09-23 23:00:00"
19800 3.21545 6.83552 3.39889 "2023-09-23 23:30:00" "2023-09-23 23:10:00"
19800 3.21545 6.83552 3.35286 "2023-09-23 23:30:00" "2023-09-23 23:20:00"
19800 3.21545 6.83552 5.19000 "2023-09-23 23:30:00" "2023-09-23 23:30:00"
19800 3.21545 6.83552 1.97900 "2023-09-23 23:30:00" "2023-09-23 23:00:00"
19800 3.21545 6.83552 3.39889 "2023-09-23 23:30:00" "2023-09-23 23:10:00"
19800 3.21545 6.83552 3.35286 "2023-09-23 23:30:00" "2023-09-23 23:20:00"
19800 3.21545 6.83552 5.19000 "2023-09-23 23:30:00" "2023-09-23 23:30:00"
20400 3.62416 6.56352 1.97900 "2023-09-23 23:40:00" "2023-09-23 23:00:00"
20400 3.62416 6.56352 3.39889 "2023-09-23 23:40:00" "2023-09-23 23:10:00"
20400 3.62416 6.56352 3.35286 "2023-09-23 23:40:00" "2023-09-23 23:20:00"
20400 3.62416 6.56352 5.19000 "2023-09-23 23:40:00" "2023-09-23 23:30:00"
20400 3.62416 6.56352 5.12500 "2023-09-23 23:40:00" "2023-09-23 23:40:00"
20400 3.62416 6.56352 1.97900 "2023-09-23 23:40:00" "2023-09-23 23:00:00"
20400 3.62416 6.56352 3.39889 "2023-09-23 23:40:00" "2023-09-23 23:10:00"
20400 3.62416 6.56352 3.35286 "2023-09-23 23:40:00" "2023-09-23 23:20:00"
20400 3.62416 6.56352 5.19000 "2023-09-23 23:40:00" "2023-09-23 23:30:00"
20400 3.62416 6.56352 5.12500 "2023-09-23 23:40:00" "2023-09-23 23:40:00"
20400 3.62416 6.56352 1.97900 "2023-09-23 23:40:00" "2023-09-23 23:00:00"
20400 3.62416 6.56352 3.39889 "2023-09-23 23:40:00" "2023-09-23 23:10:00"
20400 3.62416 6.56352 3.35286 "2023-09-23 23:40:00" "2023-09-23 23:20:00"
20400 3.62416 6.56352 5.19000 "2023-09-23 23:40:00" "2023-09-23 23:30:00"
20400 3.62416 6.56352 5.12500 "2023-09-23 23:40:00" "2023-09-23 23:40:00"
20400 3.62416 6.56352 1.97900 "2023-09-23 23:40:00" "2023-09-23 23:00:00"
20400 3.62416 6.56352 3.39889 "2023-09-23 23:40:00" "2023-09-23 23:10:00"
20400 3.62416 6.56352 3.35286 "2023-09-23 23:40:00" "2023-09-23 23:20:00"
20400 3.62416 6.56352 5.19000 "2023-09-23 23:40:00" "2023-09-23 23:30:00"
20400 3.62416 6.56352 5.12500 "2023-09-23 23:40:00" "2023-09-23 23:40:00"
