20230902
Seconds MEASURES_ws(m/s) MNH_WS_30m(m/s) PERSISTENCE(m/s) Date_of_forecast Date_of_computing
18000 13.68502 14.52386 13.93800 "2023-09-02 23:00:00" "2023-09-02 23:00:00"
18600 13.74264 14.73642 13.93800 "2023-09-02 23:10:00" "2023-09-02 23:00:00"
18600 13.74264 14.73642 12.44700 "2023-09-02 23:10:00" "2023-09-02 23:10:00"
18600 13.74264 14.73642 13.93800 "2023-09-02 23:10:00" "2023-09-02 23:00:00"
18600 13.74264 14.73642 12.44700 "2023-09-02 23:10:00" "2023-09-02 23:10:00"
19200 13.74754 14.78471 13.93800 "2023-09-02 23:20:00" "2023-09-02 23:00:00"
19200 13.74754 14.78471 12.44700 "2023-09-02 23:20:00" "2023-09-02 23:10:00"
19200 13.74754 14.78471 13.07000 "2023-09-02 23:20:00" "2023-09-02 23:20:00"
19200 13.74754 14.78471 13.93800 "2023-09-02 23:20:00" "2023-09-02 23:00:00"
19200 13.74754 14.78471 12.44700 "2023-09-02 23:20:00" "2023-09-02 23:10:00"
19200 13.74754 14.78471 13.07000 "2023-09-02 23:20:00" "2023-09-02 23:20:00"
19200 13.74754 14.78471 13.93800 "2023-09-02 23:20:00" "2023-09-02 23:00:00"
19200 13.74754 14.78471 12.44700 "2023-09-02 23:20:00" "2023-09-02 23:10:00"
19200 13.74754 14.78471 13.07000 "2023-09-02 23:20:00" "2023-09-02 23:20:00"
19800 13.48290 14.87628 13.93800 "2023-09-02 23:30:00" "2023-09-02 23:00:00"
19800 13.48290 14.87628 12.44700 "2023-09-02 23:30:00" "2023-09-02 23:10:00"
19800 13.48290 14.87628 13.07000 "2023-09-02 23:30:00" "2023-09-02 23:20:00"
19800 13.48290 14.87628 13.22900 "2023-09-02 23:30:00" "2023-09-02 23:30:00"
19800 13.48290 14.87628 13.93800 "2023-09-02 23:30:00" "2023-09-02 23:00:00"
19800 13.48290 14.87628 12.44700 "2023-09-02 23:30:00" "2023-09-02 23:10:00"
19800 13.48290 14.87628 13.07000 "2023-09-02 23:30:00" "2023-09-02 23:20:00"
19800 13.48290 14.87628 13.22900 "2023-09-02 23:30:00" "2023-09-02 23:30:00"
19800 13.48290 14.87628 13.93800 "2023-09-02 23:30:00" "2023-09-02 23:00:00"
19800 13.48290 14.87628 12.44700 "2023-09-02 23:30:00" "2023-09-02 23:10:00"
19800 13.48290 14.87628 13.07000 "2023-09-02 23:30:00" "2023-09-02 23:20:00"
19800 13.48290 14.87628 13.22900 "2023-09-02 23:30:00" "2023-09-02 23:30:00"
19800 13.48290 14.87628 13.93800 "2023-09-02 23:30:00" "2023-09-02 23:00:00"
19800 13.48290 14.87628 12.44700 "2023-09-02 23:30:00" "2023-09-02 23:10:00"
19800 13.48290 14.87628 13.07000 "2023-09-02 23:30:00" "2023-09-02 23:20:00"
19800 13.48290 14.87628 13.22900 "2023-09-02 23:30:00" "2023-09-02 23:30:00"
20400 13.28379 14.87943 13.93800 "2023-09-02 23:40:00" "2023-09-02 23:00:00"
20400 13.28379 14.87943 12.44700 "2023-09-02 23:40:00" "2023-09-02 23:10:00"
20400 13.28379 14.87943 13.07000 "2023-09-02 23:40:00" "2023-09-02 23:20:00"
20400 13.28379 14.87943 13.22900 "2023-09-02 23:40:00" "2023-09-02 23:30:00"
20400 13.28379 14.87943 13.24200 "2023-09-02 23:40:00" "2023-09-02 23:40:00"
20400 13.28379 14.87943 13.93800 "2023-09-02 23:40:00" "2023-09-02 23:00:00"
20400 13.28379 14.87943 12.44700 "2023-09-02 23:40:00" "2023-09-02 23:10:00"
20400 13.28379 14.87943 13.07000 "2023-09-02 23:40:00" "2023-09-02 23:20:00"
20400 13.28379 14.87943 13.22900 "2023-09-02 23:40:00" "2023-09-02 23:30:00"
20400 13.28379 14.87943 13.24200 "2023-09-02 23:40:00" "2023-09-02 23:40:00"
20400 13.28379 14.87943 13.93800 "2023-09-02 23:40:00" "2023-09-02 23:00:00"
20400 13.28379 14.87943 12.44700 "2023-09-02 23:40:00" "2023-09-02 23:10:00"
20400 13.28379 14.87943 13.07000 "2023-09-02 23:40:00" "2023-09-02 23:20:00"
20400 13.28379 14.87943 13.22900 "2023-09-02 23:40:00" "2023-09-02 23:30:00"
20400 13.28379 14.87943 13.24200 "2023-09-02 23:40:00" "2023-09-02 23:40:00"
20400 13.28379 14.87943 13.93800 "2023-09-02 23:40:00" "2023-09-02 23:00:00"
20400 13.28379 14.87943 12.44700 "2023-09-02 23:40:00" "2023-09-02 23:10:00"
20400 13.28379 14.87943 13.07000 "2023-09-02 23:40:00" "2023-09-02 23:20:00"
20400 13.28379 14.87943 13.22900 "2023-09-02 23:40:00" "2023-09-02 23:30:00"
20400 13.28379 14.87943 13.24200 "2023-09-02 23:40:00" "2023-09-02 23:40:00"
20400 13.28379 14.87943 13.93800 "2023-09-02 23:40:00" "2023-09-02 23:00:00"
20400 13.28379 14.87943 12.44700 "2023-09-02 23:40:00" "2023-09-02 23:10:00"
20400 13.28379 14.87943 13.07000 "2023-09-02 23:40:00" "2023-09-02 23:20:00"
20400 13.28379 14.87943 13.22900 "2023-09-02 23:40:00" "2023-09-02 23:30:00"
20400 13.28379 14.87943 13.24200 "2023-09-02 23:40:00" "2023-09-02 23:40:00"
21000 13.14621 14.89410 13.93800 "2023-09-02 23:50:00" "2023-09-02 23:00:00"
21000 13.14621 14.89410 12.44700 "2023-09-02 23:50:00" "2023-09-02 23:10:00"
21000 13.14621 14.89410 13.07000 "2023-09-02 23:50:00" "2023-09-02 23:20:00"
21000 13.14621 14.89410 13.22900 "2023-09-02 23:50:00" "2023-09-02 23:30:00"
21000 13.14621 14.89410 13.24200 "2023-09-02 23:50:00" "2023-09-02 23:40:00"
21000 13.14621 14.89410 13.29700 "2023-09-02 23:50:00" "2023-09-02 23:50:00"
21000 13.14621 14.89410 13.93800 "2023-09-02 23:50:00" "2023-09-02 23:00:00"
21000 13.14621 14.89410 12.44700 "2023-09-02 23:50:00" "2023-09-02 23:10:00"
21000 13.14621 14.89410 13.07000 "2023-09-02 23:50:00" "2023-09-02 23:20:00"
21000 13.14621 14.89410 13.22900 "2023-09-02 23:50:00" "2023-09-02 23:30:00"
21000 13.14621 14.89410 13.24200 "2023-09-02 23:50:00" "2023-09-02 23:40:00"
21000 13.14621 14.89410 13.29700 "2023-09-02 23:50:00" "2023-09-02 23:50:00"
21000 13.14621 14.89410 13.93800 "2023-09-02 23:50:00" "2023-09-02 23:00:00"
21000 13.14621 14.89410 12.44700 "2023-09-02 23:50:00" "2023-09-02 23:10:00"
21000 13.14621 14.89410 13.07000 "2023-09-02 23:50:00" "2023-09-02 23:20:00"
21000 13.14621 14.89410 13.22900 "2023-09-02 23:50:00" "2023-09-02 23:30:00"
21000 13.14621 14.89410 13.24200 "2023-09-02 23:50:00" "2023-09-02 23:40:00"
21000 13.14621 14.89410 13.29700 "2023-09-02 23:50:00" "2023-09-02 23:50:00"
21000 13.14621 14.89410 13.93800 "2023-09-02 23:50:00" "2023-09-02 23:00:00"
21000 13.14621 14.89410 12.44700 "2023-09-02 23:50:00" "2023-09-02 23:10:00"
21000 13.14621 14.89410 13.07000 "2023-09-02 23:50:00" "2023-09-02 23:20:00"
21000 13.14621 14.89410 13.22900 "2023-09-02 23:50:00" "2023-09-02 23:30:00"
21000 13.14621 14.89410 13.24200 "2023-09-02 23:50:00" "2023-09-02 23:40:00"
21000 13.14621 14.89410 13.29700 "2023-09-02 23:50:00" "2023-09-02 23:50:00"
21000 13.14621 14.89410 13.93800 "2023-09-02 23:50:00" "2023-09-02 23:00:00"
21000 13.14621 14.89410 12.44700 "2023-09-02 23:50:00" "2023-09-02 23:10:00"
21000 13.14621 14.89410 13.07000 "2023-09-02 23:50:00" "2023-09-02 23:20:00"
21000 13.14621 14.89410 13.22900 "2023-09-02 23:50:00" "2023-09-02 23:30:00"
21000 13.14621 14.89410 13.24200 "2023-09-02 23:50:00" "2023-09-02 23:40:00"
21000 13.14621 14.89410 13.29700 "2023-09-02 23:50:00" "2023-09-02 23:50:00"
21000 13.14621 14.89410 13.93800 "2023-09-02 23:50:00" "2023-09-02 23:00:00"
21000 13.14621 14.89410 12.44700 "2023-09-02 23:50:00" "2023-09-02 23:10:00"
21000 13.14621 14.89410 13.07000 "2023-09-02 23:50:00" "2023-09-02 23:20:00"
