20230906
Seconds MEASURES_ws(m/s) MNH_WS_30m(m/s) PERSISTENCE(m/s) Date_of_forecast Date_of_computing
18000 3.79625 3.18577 3.73800 "2023-09-06 23:00:00" "2023-09-06 23:00:00"
18600 3.92746 2.83613 3.73800 "2023-09-06 23:10:00" "2023-09-06 23:00:00"
18600 3.92746 2.83613 3.79000 "2023-09-06 23:10:00" "2023-09-06 23:10:00"
18600 3.92746 2.83613 3.73800 "2023-09-06 23:10:00" "2023-09-06 23:00:00"
18600 3.92746 2.83613 3.79000 "2023-09-06 23:10:00" "2023-09-06 23:10:00"
19200 4.22233 2.67877 3.73800 "2023-09-06 23:20:00" "2023-09-06 23:00:00"
19200 4.22233 2.67877 3.79000 "2023-09-06 23:20:00" "2023-09-06 23:10:00"
19200 4.22233 2.67877 5.37700 "2023-09-06 23:20:00" "2023-09-06 23:20:00"
19200 4.22233 2.67877 3.73800 "2023-09-06 23:20:00" "2023-09-06 23:00:00"
19200 4.22233 2.67877 3.79000 "2023-09-06 23:20:00" "2023-09-06 23:10:00"
19200 4.22233 2.67877 5.37700 "2023-09-06 23:20:00" "2023-09-06 23:20:00"
19200 4.22233 2.67877 3.73800 "2023-09-06 23:20:00" "2023-09-06 23:00:00"
19200 4.22233 2.67877 3.79000 "2023-09-06 23:20:00" "2023-09-06 23:10:00"
19200 4.22233 2.67877 5.37700 "2023-09-06 23:20:00" "2023-09-06 23:20:00"
19800 4.27620 2.70611 3.73800 "2023-09-06 23:30:00" "2023-09-06 23:00:00"
19800 4.27620 2.70611 3.79000 "2023-09-06 23:30:00" "2023-09-06 23:10:00"
19800 4.27620 2.70611 5.37700 "2023-09-06 23:30:00" "2023-09-06 23:20:00"
19800 4.27620 2.70611 4.90500 "2023-09-06 23:30:00" "2023-09-06 23:30:00"
19800 4.27620 2.70611 3.73800 "2023-09-06 23:30:00" "2023-09-06 23:00:00"
19800 4.27620 2.70611 3.79000 "2023-09-06 23:30:00" "2023-09-06 23:10:00"
19800 4.27620 2.70611 5.37700 "2023-09-06 23:30:00" "2023-09-06 23:20:00"
19800 4.27620 2.70611 4.90500 "2023-09-06 23:30:00" "2023-09-06 23:30:00"
19800 4.27620 2.70611 3.73800 "2023-09-06 23:30:00" "2023-09-06 23:00:00"
19800 4.27620 2.70611 3.79000 "2023-09-06 23:30:00" "2023-09-06 23:10:00"
19800 4.27620 2.70611 5.37700 "2023-09-06 23:30:00" "2023-09-06 23:20:00"
19800 4.27620 2.70611 4.90500 "2023-09-06 23:30:00" "2023-09-06 23:30:00"
19800 4.27620 2.70611 3.73800 "2023-09-06 23:30:00" "2023-09-06 23:00:00"
19800 4.27620 2.70611 3.79000 "2023-09-06 23:30:00" "2023-09-06 23:10:00"
19800 4.27620 2.70611 5.37700 "2023-09-06 23:30:00" "2023-09-06 23:20:00"
19800 4.27620 2.70611 4.90500 "2023-09-06 23:30:00" "2023-09-06 23:30:00"
20400 4.27367 2.78604 3.73800 "2023-09-06 23:40:00" "2023-09-06 23:00:00"
20400 4.27367 2.78604 3.79000 "2023-09-06 23:40:00" "2023-09-06 23:10:00"
20400 4.27367 2.78604 5.37700 "2023-09-06 23:40:00" "2023-09-06 23:20:00"
20400 4.27367 2.78604 4.90500 "2023-09-06 23:40:00" "2023-09-06 23:30:00"
20400 4.27367 2.78604 4.00800 "2023-09-06 23:40:00" "2023-09-06 23:40:00"
20400 4.27367 2.78604 3.73800 "2023-09-06 23:40:00" "2023-09-06 23:00:00"
20400 4.27367 2.78604 3.79000 "2023-09-06 23:40:00" "2023-09-06 23:10:00"
20400 4.27367 2.78604 5.37700 "2023-09-06 23:40:00" "2023-09-06 23:20:00"
20400 4.27367 2.78604 4.90500 "2023-09-06 23:40:00" "2023-09-06 23:30:00"
20400 4.27367 2.78604 4.00800 "2023-09-06 23:40:00" "2023-09-06 23:40:00"
20400 4.27367 2.78604 3.73800 "2023-09-06 23:40:00" "2023-09-06 23:00:00"
