20230910
Seconds MEASURES_ws(m/s) MNH_WS_30m(m/s) PERSISTENCE(m/s) Date_of_forecast Date_of_computing
18000 14.34751 16.68499 13.45000 "2023-09-10 23:00:00" "2023-09-10 23:00:00"
18600 14.17415 17.21771 13.45000 "2023-09-10 23:10:00" "2023-09-10 23:00:00"
18600 14.17415 17.21771 14.33100 "2023-09-10 23:10:00" "2023-09-10 23:10:00"
18600 14.17415 17.21771 13.45000 "2023-09-10 23:10:00" "2023-09-10 23:00:00"
18600 14.17415 17.21771 14.33100 "2023-09-10 23:10:00" "2023-09-10 23:10:00"
19200 14.16170 17.77224 13.45000 "2023-09-10 23:20:00" "2023-09-10 23:00:00"
19200 14.16170 17.77224 14.33100 "2023-09-10 23:20:00" "2023-09-10 23:10:00"
19200 14.16170 17.77224 14.38700 "2023-09-10 23:20:00" "2023-09-10 23:20:00"
19200 14.16170 17.77224 13.45000 "2023-09-10 23:20:00" "2023-09-10 23:00:00"
19200 14.16170 17.77224 14.33100 "2023-09-10 23:20:00" "2023-09-10 23:10:00"
19200 14.16170 17.77224 14.38700 "2023-09-10 23:20:00" "2023-09-10 23:20:00"
19200 14.16170 17.77224 13.45000 "2023-09-10 23:20:00" "2023-09-10 23:00:00"
19200 14.16170 17.77224 14.33100 "2023-09-10 23:20:00" "2023-09-10 23:10:00"
19200 14.16170 17.77224 14.38700 "2023-09-10 23:20:00" "2023-09-10 23:20:00"
19800 14.24107 18.03474 13.45000 "2023-09-10 23:30:00" "2023-09-10 23:00:00"
19800 14.24107 18.03474 14.33100 "2023-09-10 23:30:00" "2023-09-10 23:10:00"
19800 14.24107 18.03474 14.38700 "2023-09-10 23:30:00" "2023-09-10 23:20:00"
19800 14.24107 18.03474 14.99000 "2023-09-10 23:30:00" "2023-09-10 23:30:00"
19800 14.24107 18.03474 13.45000 "2023-09-10 23:30:00" "2023-09-10 23:00:00"
19800 14.24107 18.03474 14.33100 "2023-09-10 23:30:00" "2023-09-10 23:10:00"
19800 14.24107 18.03474 14.38700 "2023-09-10 23:30:00" "2023-09-10 23:20:00"
19800 14.24107 18.03474 14.99000 "2023-09-10 23:30:00" "2023-09-10 23:30:00"
19800 14.24107 18.03474 13.45000 "2023-09-10 23:30:00" "2023-09-10 23:00:00"
19800 14.24107 18.03474 14.33100 "2023-09-10 23:30:00" "2023-09-10 23:10:00"
19800 14.24107 18.03474 14.38700 "2023-09-10 23:30:00" "2023-09-10 23:20:00"
