20230929
Seconds MEASURES_ws(m/s) MNH_WS_30m(m/s) "AR_WIND_SPEED (m/s)" Date_of_forecast Date_of_computing
18000 8.07997 9.29998 8.13592 "2023-09-29 23:00:00" "2023-09-29 23:00:00"
18600 8.11270 9.20770 8.37058 "2023-09-29 23:10:00" "2023-09-29 23:00:00"
18600 8.11270 9.20770 8.14582 "2023-09-29 23:10:00" "2023-09-29 23:10:00"
19200 8.19548 9.19181 8.64428 "2023-09-29 23:20:00" "2023-09-29 23:00:00"
19200 8.19548 9.19181 8.27211 "2023-09-29 23:20:00" "2023-09-29 23:10:00"
19200 8.19548 9.19181 8.10953 "2023-09-29 23:20:00" "2023-09-29 23:20:00"
19800 8.57190 9.11304 8.80302 "2023-09-29 23:30:00" "2023-09-29 23:00:00"
19800 8.57190 9.11304 8.32838 "2023-09-29 23:30:00" "2023-09-29 23:10:00"
19800 8.57190 9.11304 8.01375 "2023-09-29 23:30:00" "2023-09-29 23:20:00"
19800 8.57190 9.11304 8.49132 "2023-09-29 23:30:00" "2023-09-29 23:30:00"
20400 8.85231 9.00018 8.81528 "2023-09-29 23:40:00" "2023-09-29 23:00:00"
20400 8.85231 9.00018 8.26579 "2023-09-29 23:40:00" "2023-09-29 23:10:00"
20400 8.85231 9.00018 7.84366 "2023-09-29 23:40:00" "2023-09-29 23:20:00"
20400 8.85231 9.00018 8.63343 "2023-09-29 23:40:00" "2023-09-29 23:30:00"
20400 8.85231 9.00018 8.83595 "2023-09-29 23:40:00" "2023-09-29 23:40:00"
21000 9.05926 8.80062 8.88266 "2023-09-29 23:50:00" "2023-09-29 23:00:00"
21000 9.05926 8.80062 8.27934 "2023-09-29 23:50:00" "2023-09-29 23:10:00"
21000 9.05926 8.80062 7.78117 "2023-09-29 23:50:00" "2023-09-29 23:20:00"
21000 9.05926 8.80062 8.80614 "2023-09-29 23:50:00" "2023-09-29 23:30:00"
21000 9.05926 8.80062 9.12875 "2023-09-29 23:50:00" "2023-09-29 23:40:00"
21000 9.05926 8.80062 9.08379 "2023-09-29 23:50:00" "2023-09-29 23:50:00"
21600 9.23438 8.62184 8.28299 "2023-09-30 00:00:00" "2023-09-29 23:10:00"
21600 9.23438 8.62184 7.72806 "2023-09-30 00:00:00" "2023-09-29 23:20:00"
21600 9.23438 8.62184 8.92061 "2023-09-30 00:00:00" "2023-09-29 23:30:00"
21600 9.23438 8.62184 9.33470 "2023-09-30 00:00:00" "2023-09-29 23:40:00"
21600 9.23438 8.62184 9.19758 "2023-09-30 00:00:00" "2023-09-29 23:50:00"
21600 9.23438 8.62184 9.18672 "2023-09-30 00:00:00" "2023-09-30 00:00:00"
22200 9.42764 8.53627 7.67339 "2023-09-30 00:10:00" "2023-09-29 23:20:00"
22200 9.42764 8.53627 8.99305 "2023-09-30 00:10:00" "2023-09-29 23:30:00"
22200 9.42764 8.53627 9.47364 "2023-09-30 00:10:00" "2023-09-29 23:40:00"
22200 9.42764 8.53627 9.28040 "2023-09-30 00:10:00" "2023-09-29 23:50:00"
22200 9.42764 8.53627 9.28668 "2023-09-30 00:10:00" "2023-09-30 00:00:00"
22200 9.42764 8.53627 9.35729 "2023-09-30 00:10:00" "2023-09-30 00:10:00"
22800 9.57366 8.36294 8.92624 "2023-09-30 00:20:00" "2023-09-29 23:30:00"
22800 9.57366 8.36294 9.45232 "2023-09-30 00:20:00" "2023-09-29 23:40:00"
22800 9.57366 8.36294 9.22088 "2023-09-30 00:20:00" "2023-09-29 23:50:00"
22800 9.57366 8.36294 9.24542 "2023-09-30 00:20:00" "2023-09-30 00:00:00"
22800 9.57366 8.36294 9.34898 "2023-09-30 00:20:00" "2023-09-30 00:10:00"
22800 9.57366 8.36294 9.53044 "2023-09-30 00:20:00" "2023-09-30 00:20:00"
23400 9.47859 8.24431 9.35473 "2023-09-30 00:30:00" "2023-09-29 23:40:00"
23400 9.47859 8.24431 9.09279 "2023-09-30 00:30:00" "2023-09-29 23:50:00"
23400 9.47859 8.24431 9.12727 "2023-09-30 00:30:00" "2023-09-30 00:00:00"
23400 9.47859 8.24431 9.25430 "2023-09-30 00:30:00" "2023-09-30 00:10:00"
23400 9.47859 8.24431 9.54166 "2023-09-30 00:30:00" "2023-09-30 00:20:00"
23400 9.47859 8.24431 9.46368 "2023-09-30 00:30:00" "2023-09-30 00:30:00"
24000 9.38508 8.25530 8.99461 "2023-09-30 00:40:00" "2023-09-29 23:50:00"
24000 9.38508 8.25530 9.04073 "2023-09-30 00:40:00" "2023-09-30 00:00:00"
24000 9.38508 8.25530 9.18640 "2023-09-30 00:40:00" "2023-09-30 00:10:00"
24000 9.38508 8.25530 9.54751 "2023-09-30 00:40:00" "2023-09-30 00:20:00"
24000 9.38508 8.25530 9.37330 "2023-09-30 00:40:00" "2023-09-30 00:30:00"
24000 9.38508 8.25530 9.40481 "2023-09-30 00:40:00" "2023-09-30 00:40:00"
24600 9.41513 8.17986 8.87668 "2023-09-30 00:50:00" "2023-09-30 00:00:00"
24600 9.41513 8.17986 9.03266 "2023-09-30 00:50:00" "2023-09-30 00:10:00"
24600 9.41513 8.17986 9.44910 "2023-09-30 00:50:00" "2023-09-30 00:20:00"
24600 9.41513 8.17986 9.19491 "2023-09-30 00:50:00" "2023-09-30 00:30:00"
24600 9.41513 8.17986 9.21864 "2023-09-30 00:50:00" "2023-09-30 00:40:00"
24600 9.41513 8.17986 9.32099 "2023-09-30 00:50:00" "2023-09-30 00:50:00"
25200 9.48959 8.25037 8.85560 "2023-09-30 01:00:00" "2023-09-30 00:10:00"
