20230922
Seconds MEASURES_ws(m/s) MNH_WS_30m(m/s) "AR_WIND_SPEED (m/s)" Date_of_forecast Date_of_computing
18000 7.53321 9.49545 7.56370 "2023-09-22 23:00:00" "2023-09-22 23:00:00"
18600 7.34107 9.64588 7.46164 "2023-09-22 23:10:00" "2023-09-22 23:00:00"
18600 7.34107 9.64588 7.45224 "2023-09-22 23:10:00" "2023-09-22 23:10:00"
19200 7.11923 9.69305 7.54222 "2023-09-22 23:20:00" "2023-09-22 23:00:00"
19200 7.11923 9.69305 7.53727 "2023-09-22 23:20:00" "2023-09-22 23:10:00"
19200 7.11923 9.69305 7.18374 "2023-09-22 23:20:00" "2023-09-22 23:20:00"
19800 6.95108 9.86555 7.80068 "2023-09-22 23:30:00" "2023-09-22 23:00:00"
19800 6.95108 9.86555 7.79742 "2023-09-22 23:30:00" "2023-09-22 23:10:00"
19800 6.95108 9.86555 7.27773 "2023-09-22 23:30:00" "2023-09-22 23:20:00"
19800 6.95108 9.86555 6.93493 "2023-09-22 23:30:00" "2023-09-22 23:30:00"
20400 6.77827 9.89787 7.97683 "2023-09-22 23:40:00" "2023-09-22 23:00:00"
20400 6.77827 9.89787 7.97705 "2023-09-22 23:40:00" "2023-09-22 23:10:00"
20400 6.77827 9.89787 7.31630 "2023-09-22 23:40:00" "2023-09-22 23:20:00"
20400 6.77827 9.89787 6.76143 "2023-09-22 23:40:00" "2023-09-22 23:30:00"
20400 6.77827 9.89787 6.76129 "2023-09-22 23:40:00" "2023-09-22 23:40:00"
21000 6.62210 9.86176 8.07026 "2023-09-22 23:50:00" "2023-09-22 23:00:00"
21000 6.62210 9.86176 8.07492 "2023-09-22 23:50:00" "2023-09-22 23:10:00"
21000 6.62210 9.86176 7.30549 "2023-09-22 23:50:00" "2023-09-22 23:20:00"
21000 6.62210 9.86176 6.58167 "2023-09-22 23:50:00" "2023-09-22 23:30:00"
21000 6.62210 9.86176 6.56869 "2023-09-22 23:50:00" "2023-09-22 23:40:00"
21000 6.62210 9.86176 6.67168 "2023-09-22 23:50:00" "2023-09-22 23:50:00"
21600 6.44883 9.65825 8.30434 "2023-09-23 00:00:00" "2023-09-22 23:10:00"
21600 6.44883 9.65825 7.47133 "2023-09-23 00:00:00" "2023-09-22 23:20:00"
21600 6.44883 9.65825 6.60876 "2023-09-23 00:00:00" "2023-09-22 23:30:00"
21600 6.44883 9.65825 6.58284 "2023-09-23 00:00:00" "2023-09-22 23:40:00"
21600 6.44883 9.65825 6.73748 "2023-09-23 00:00:00" "2023-09-22 23:50:00"
21600 6.44883 9.65825 6.43273 "2023-09-23 00:00:00" "2023-09-23 00:00:00"
22200 6.34185 9.73630 7.57588 "2023-09-23 00:10:00" "2023-09-22 23:20:00"
22200 6.34185 9.73630 6.62295 "2023-09-23 00:10:00" "2023-09-22 23:30:00"
22200 6.34185 9.73630 6.58238 "2023-09-23 00:10:00" "2023-09-22 23:40:00"
22200 6.34185 9.73630 6.77839 "2023-09-23 00:10:00" "2023-09-22 23:50:00"
22200 6.34185 9.73630 6.27756 "2023-09-23 00:10:00" "2023-09-23 00:00:00"
22200 6.34185 9.73630 6.26964 "2023-09-23 00:10:00" "2023-09-23 00:10:00"
22800 6.34608 9.71504 6.65969 "2023-09-23 00:20:00" "2023-09-22 23:30:00"
22800 6.34608 9.71504 6.60599 "2023-09-23 00:20:00" "2023-09-22 23:40:00"
22800 6.34608 9.71504 6.83332 "2023-09-23 00:20:00" "2023-09-22 23:50:00"
22800 6.34608 9.71504 6.17556 "2023-09-23 00:20:00" "2023-09-23 00:00:00"
22800 6.34608 9.71504 6.14667 "2023-09-23 00:20:00" "2023-09-23 00:10:00"
22800 6.34608 9.71504 6.32844 "2023-09-23 00:20:00" "2023-09-23 00:20:00"
23400 6.38600 9.45086 6.50611 "2023-09-23 00:30:00" "2023-09-22 23:40:00"
23400 6.38600 9.45086 6.75187 "2023-09-23 00:30:00" "2023-09-22 23:50:00"
23400 6.38600 9.45086 5.96298 "2023-09-23 00:30:00" "2023-09-23 00:00:00"
23400 6.38600 9.45086 5.91536 "2023-09-23 00:30:00" "2023-09-23 00:10:00"
23400 6.38600 9.45086 6.15351 "2023-09-23 00:30:00" "2023-09-23 00:20:00"
23400 6.38600 9.45086 6.45034 "2023-09-23 00:30:00" "2023-09-23 00:30:00"
24000 6.45007 9.51427 6.93835 "2023-09-23 00:40:00" "2023-09-22 23:50:00"
24000 6.45007 9.51427 6.06156 "2023-09-23 00:40:00" "2023-09-23 00:00:00"
24000 6.45007 9.51427 5.99355 "2023-09-23 00:40:00" "2023-09-23 00:10:00"
24000 6.45007 9.51427 6.28705 "2023-09-23 00:40:00" "2023-09-23 00:20:00"
24000 6.45007 9.51427 6.82260 "2023-09-23 00:40:00" "2023-09-23 00:30:00"
24000 6.45007 9.51427 6.55044 "2023-09-23 00:40:00" "2023-09-23 00:40:00"
24600 6.44759 9.35248 6.18643 "2023-09-23 00:50:00" "2023-09-23 00:00:00"
24600 6.44759 9.35248 6.10068 "2023-09-23 00:50:00" "2023-09-23 00:10:00"
24600 6.44759 9.35248 6.43323 "2023-09-23 00:50:00" "2023-09-23 00:20:00"
24600 6.44759 9.35248 7.14723 "2023-09-23 00:50:00" "2023-09-23 00:30:00"
24600 6.44759 9.35248 6.72859 "2023-09-23 00:50:00" "2023-09-23 00:40:00"
