20230929
Seconds MEASURES_ws(m/s) MNH_WS_30m(m/s) PERSISTENCE(m/s) Date_of_forecast Date_of_computing
18000 8.07997 9.29998 8.37500 "2023-09-29 23:00:00" "2023-09-29 23:00:00"
18600 8.11270 9.20770 8.37500 "2023-09-29 23:10:00" "2023-09-29 23:00:00"
18600 8.11270 9.20770 7.98600 "2023-09-29 23:10:00" "2023-09-29 23:10:00"
18600 8.11270 9.20770 8.37500 "2023-09-29 23:10:00" "2023-09-29 23:00:00"
18600 8.11270 9.20770 7.98600 "2023-09-29 23:10:00" "2023-09-29 23:10:00"
19200 8.19548 9.19181 8.37500 "2023-09-29 23:20:00" "2023-09-29 23:00:00"
19200 8.19548 9.19181 7.98600 "2023-09-29 23:20:00" "2023-09-29 23:10:00"
19200 8.19548 9.19181 7.92600 "2023-09-29 23:20:00" "2023-09-29 23:20:00"
19200 8.19548 9.19181 8.37500 "2023-09-29 23:20:00" "2023-09-29 23:00:00"
19200 8.19548 9.19181 7.98600 "2023-09-29 23:20:00" "2023-09-29 23:10:00"
19200 8.19548 9.19181 7.92600 "2023-09-29 23:20:00" "2023-09-29 23:20:00"
19200 8.19548 9.19181 8.37500 "2023-09-29 23:20:00" "2023-09-29 23:00:00"
19200 8.19548 9.19181 7.98600 "2023-09-29 23:20:00" "2023-09-29 23:10:00"
19200 8.19548 9.19181 7.92600 "2023-09-29 23:20:00" "2023-09-29 23:20:00"
19800 8.57190 9.11304 8.37500 "2023-09-29 23:30:00" "2023-09-29 23:00:00"
19800 8.57190 9.11304 7.98600 "2023-09-29 23:30:00" "2023-09-29 23:10:00"
19800 8.57190 9.11304 7.92600 "2023-09-29 23:30:00" "2023-09-29 23:20:00"
19800 8.57190 9.11304 9.27300 "2023-09-29 23:30:00" "2023-09-29 23:30:00"
19800 8.57190 9.11304 8.37500 "2023-09-29 23:30:00" "2023-09-29 23:00:00"
19800 8.57190 9.11304 7.98600 "2023-09-29 23:30:00" "2023-09-29 23:10:00"
19800 8.57190 9.11304 7.92600 "2023-09-29 23:30:00" "2023-09-29 23:20:00"
19800 8.57190 9.11304 9.27300 "2023-09-29 23:30:00" "2023-09-29 23:30:00"
19800 8.57190 9.11304 8.37500 "2023-09-29 23:30:00" "2023-09-29 23:00:00"
19800 8.57190 9.11304 7.98600 "2023-09-29 23:30:00" "2023-09-29 23:10:00"
19800 8.57190 9.11304 7.92600 "2023-09-29 23:30:00" "2023-09-29 23:20:00"
19800 8.57190 9.11304 9.27300 "2023-09-29 23:30:00" "2023-09-29 23:30:00"
19800 8.57190 9.11304 8.37500 "2023-09-29 23:30:00" "2023-09-29 23:00:00"
19800 8.57190 9.11304 7.98600 "2023-09-29 23:30:00" "2023-09-29 23:10:00"
19800 8.57190 9.11304 7.92600 "2023-09-29 23:30:00" "2023-09-29 23:20:00"
19800 8.57190 9.11304 9.27300 "2023-09-29 23:30:00" "2023-09-29 23:30:00"
20400 8.85231 9.00018 8.37500 "2023-09-29 23:40:00" "2023-09-29 23:00:00"
20400 8.85231 9.00018 7.98600 "2023-09-29 23:40:00" "2023-09-29 23:10:00"
20400 8.85231 9.00018 7.92600 "2023-09-29 23:40:00" "2023-09-29 23:20:00"
20400 8.85231 9.00018 9.27300 "2023-09-29 23:40:00" "2023-09-29 23:30:00"
