20230927
Seconds MEASURES_ws(m/s) MNH_WS_30m(m/s) "AR_WIND_SPEED (m/s)" Date_of_forecast Date_of_computing
18000 4.37243 6.13583 4.40894 "2023-09-27 23:00:00" "2023-09-27 23:00:00"
18600 4.44620 6.23175 4.56271 "2023-09-27 23:10:00" "2023-09-27 23:00:00"
18600 4.44620 6.23175 4.43534 "2023-09-27 23:10:00" "2023-09-27 23:10:00"
19200 4.42059 6.22218 4.62512 "2023-09-27 23:20:00" "2023-09-27 23:00:00"
19200 4.42059 6.22218 4.43735 "2023-09-27 23:20:00" "2023-09-27 23:10:00"
19200 4.42059 6.22218 4.48716 "2023-09-27 23:20:00" "2023-09-27 23:20:00"
19800 4.28364 6.11405 4.65972 "2023-09-27 23:30:00" "2023-09-27 23:00:00"
19800 4.28364 6.11405 4.42984 "2023-09-27 23:30:00" "2023-09-27 23:10:00"
19800 4.28364 6.11405 4.48737 "2023-09-27 23:30:00" "2023-09-27 23:20:00"
19800 4.28364 6.11405 4.33509 "2023-09-27 23:30:00" "2023-09-27 23:30:00"
20400 4.14820 5.91123 4.79534 "2023-09-27 23:40:00" "2023-09-27 23:00:00"
20400 4.14820 5.91123 4.52680 "2023-09-27 23:40:00" "2023-09-27 23:10:00"
20400 4.14820 5.91123 4.59299 "2023-09-27 23:40:00" "2023-09-27 23:20:00"
20400 4.14820 5.91123 4.40413 "2023-09-27 23:40:00" "2023-09-27 23:30:00"
20400 4.14820 5.91123 4.14018 "2023-09-27 23:40:00" "2023-09-27 23:40:00"
21000 3.99821 5.64821 4.80517 "2023-09-27 23:50:00" "2023-09-27 23:00:00"
21000 3.99821 5.64821 4.50507 "2023-09-27 23:50:00" "2023-09-27 23:10:00"
21000 3.99821 5.64821 4.58089 "2023-09-27 23:50:00" "2023-09-27 23:20:00"
21000 3.99821 5.64821 4.36010 "2023-09-27 23:50:00" "2023-09-27 23:30:00"
21000 3.99821 5.64821 3.96568 "2023-09-27 23:50:00" "2023-09-27 23:40:00"
21000 3.99821 5.64821 4.06818 "2023-09-27 23:50:00" "2023-09-27 23:50:00"
21600 3.92910 5.34049 4.42195 "2023-09-28 00:00:00" "2023-09-27 23:10:00"
21600 3.92910 5.34049 4.50675 "2023-09-28 00:00:00" "2023-09-27 23:20:00"
21600 3.92910 5.34049 4.25244 "2023-09-28 00:00:00" "2023-09-27 23:30:00"
21600 3.92910 5.34049 3.76271 "2023-09-28 00:00:00" "2023-09-27 23:40:00"
21600 3.92910 5.34049 3.94728 "2023-09-28 00:00:00" "2023-09-27 23:50:00"
21600 3.92910 5.34049 3.81195 "2023-09-28 00:00:00" "2023-09-28 00:00:00"
22200 3.86080 4.79510 4.32101 "2023-09-28 00:10:00" "2023-09-27 23:20:00"
22200 3.86080 4.79510 4.04241 "2023-09-28 00:10:00" "2023-09-27 23:30:00"
22200 3.86080 4.79510 3.46825 "2023-09-28 00:10:00" "2023-09-27 23:40:00"
22200 3.86080 4.79510 3.70603 "2023-09-28 00:10:00" "2023-09-27 23:50:00"
22200 3.86080 4.79510 3.57646 "2023-09-28 00:10:00" "2023-09-28 00:00:00"
22200 3.86080 4.79510 3.88928 "2023-09-28 00:10:00" "2023-09-28 00:10:00"
22800 3.73808 4.45044 3.80707 "2023-09-28 00:20:00" "2023-09-27 23:30:00"
22800 3.73808 4.45044 3.15443 "2023-09-28 00:20:00" "2023-09-27 23:40:00"
22800 3.73808 4.45044 3.43617 "2023-09-28 00:20:00" "2023-09-27 23:50:00"
22800 3.73808 4.45044 3.29457 "2023-09-28 00:20:00" "2023-09-28 00:00:00"
22800 3.73808 4.45044 3.72180 "2023-09-28 00:20:00" "2023-09-28 00:10:00"
22800 3.73808 4.45044 3.81148 "2023-09-28 00:20:00" "2023-09-28 00:20:00"
23400 3.62967 4.25633 2.87106 "2023-09-28 00:30:00" "2023-09-27 23:40:00"
23400 3.62967 4.25633 3.19323 "2023-09-28 00:30:00" "2023-09-27 23:50:00"
23400 3.62967 4.25633 3.03344 "2023-09-28 00:30:00" "2023-09-28 00:00:00"
23400 3.62967 4.25633 3.54508 "2023-09-28 00:30:00" "2023-09-28 00:10:00"
23400 3.62967 4.25633 3.75169 "2023-09-28 00:30:00" "2023-09-28 00:20:00"
23400 3.62967 4.25633 3.54306 "2023-09-28 00:30:00" "2023-09-28 00:30:00"
24000 3.52411 4.00672 2.70652 "2023-09-28 00:40:00" "2023-09-27 23:50:00"
24000 3.52411 4.00672 2.53863 "2023-09-28 00:40:00" "2023-09-28 00:00:00"
24000 3.52411 4.00672 3.13255 "2023-09-28 00:40:00" "2023-09-28 00:10:00"
24000 3.52411 4.00672 3.41103 "2023-09-28 00:40:00" "2023-09-28 00:20:00"
24000 3.52411 4.00672 3.13193 "2023-09-28 00:40:00" "2023-09-28 00:30:00"
24000 3.52411 4.00672 3.59519 "2023-09-28 00:40:00" "2023-09-28 00:40:00"
24600 3.51913 3.73765 2.26233 "2023-09-28 00:50:00" "2023-09-28 00:00:00"
24600 3.51913 3.73765 2.91819 "2023-09-28 00:50:00" "2023-09-28 00:10:00"
24600 3.51913 3.73765 3.25155 "2023-09-28 00:50:00" "2023-09-28 00:20:00"
24600 3.51913 3.73765 2.91224 "2023-09-28 00:50:00" "2023-09-28 00:30:00"
24600 3.51913 3.73765 3.64631 "2023-09-28 00:50:00" "2023-09-28 00:40:00"
24600 3.51913 3.73765 3.44847 "2023-09-28 00:50:00" "2023-09-28 00:50:00"
25200 3.48989 3.71393 2.76791 "2023-09-28 01:00:00" "2023-09-28 00:10:00"
25200 3.48989 3.71393 3.16032 "2023-09-28 01:00:00" "2023-09-28 00:20:00"
25200 3.48989 3.71393 2.76481 "2023-09-28 01:00:00" "2023-09-28 00:30:00"
25200 3.48989 3.71393 3.68267 "2023-09-28 01:00:00" "2023-09-28 00:40:00"
25200 3.48989 3.71393 3.41096 "2023-09-28 01:00:00" "2023-09-28 00:50:00"
25200 3.48989 3.71393 3.59599 "2023-09-28 01:00:00" "2023-09-28 01:00:00"
25800 3.35000 4.20117 3.02846 "2023-09-28 01:10:00" "2023-09-28 00:20:00"
25800 3.35000 4.20117 2.58818 "2023-09-28 01:10:00" "2023-09-28 00:30:00"
25800 3.35000 4.20117 3.66700 "2023-09-28 01:10:00" "2023-09-28 00:40:00"
25800 3.35000 4.20117 3.33763 "2023-09-28 01:10:00" "2023-09-28 00:50:00"
25800 3.35000 4.20117 3.54459 "2023-09-28 01:10:00" "2023-09-28 01:00:00"
25800 3.35000 4.20117 3.34119 "2023-09-28 01:10:00" "2023-09-28 01:10:00"
26400 3.25843 4.44511 2.36079 "2023-09-28 01:20:00" "2023-09-28 00:30:00"
26400 3.25843 4.44511 3.58582 "2023-09-28 01:20:00" "2023-09-28 00:40:00"
26400 3.25843 4.44511 3.20166 "2023-09-28 01:20:00" "2023-09-28 00:50:00"
26400 3.25843 4.44511 3.43488 "2023-09-28 01:20:00" "2023-09-28 01:00:00"
26400 3.25843 4.44511 3.25817 "2023-09-28 01:20:00" "2023-09-28 01:10:00"
26400 3.25843 4.44511 3.23008 "2023-09-28 01:20:00" "2023-09-28 01:20:00"
27000 3.15200 4.68837 3.59175 "2023-09-28 01:30:00" "2023-09-28 00:40:00"
27000 3.15200 4.68837 3.16530 "2023-09-28 01:30:00" "2023-09-28 00:50:00"
27000 3.15200 4.68837 3.43148 "2023-09-28 01:30:00" "2023-09-28 01:00:00"
27000 3.15200 4.68837 3.25419 "2023-09-28 01:30:00" "2023-09-28 01:10:00"
27000 3.15200 4.68837 3.20048 "2023-09-28 01:30:00" "2023-09-28 01:20:00"
27000 3.15200 4.68837 3.23999 "2023-09-28 01:30:00" "2023-09-28 01:30:00"
27600 3.22331 4.97496 3.62383 "2023-09-28 01:40:00" "2023-09-28 00:50:00"
27600 3.22331 4.97496 3.91316 "2023-09-28 01:40:00" "2023-09-28 01:00:00"
27600 3.22331 4.97496 3.71841 "2023-09-28 01:40:00" "2023-09-28 01:10:00"
27600 3.22331 4.97496 3.64419 "2023-09-28 01:40:00" "2023-09-28 01:20:00"
27600 3.22331 4.97496 3.64466 "2023-09-28 01:40:00" "2023-09-28 01:30:00"
27600 3.22331 4.97496 3.24950 "2023-09-28 01:40:00" "2023-09-28 01:40:00"
28200 3.14907 5.37881 4.14095 "2023-09-28 01:50:00" "2023-09-28 01:00:00"
28200 3.14907 5.37881 3.94330 "2023-09-28 01:50:00" "2023-09-28 01:10:00"
28200 3.14907 5.37881 3.85419 "2023-09-28 01:50:00" "2023-09-28 01:20:00"
28200 3.14907 5.37881 3.83670 "2023-09-28 01:50:00" "2023-09-28 01:30:00"
28200 3.14907 5.37881 3.20400 "2023-09-28 01:50:00" "2023-09-28 01:40:00"
28200 3.14907 5.37881 3.22145 "2023-09-28 01:50:00" "2023-09-28 01:50:00"
28800 3.04184 5.51357 4.17001 "2023-09-28 02:00:00" "2023-09-28 01:10:00"
