20230928
Seconds MEASURES_ws(m/s) MNH_WS_30m(m/s) PERSISTENCE(m/s) Date_of_forecast Date_of_computing
18000 6.44880 6.50035 5.96000 "2023-09-28 23:00:00" "2023-09-28 23:00:00"
18600 6.13207 6.63515 5.96000 "2023-09-28 23:10:00" "2023-09-28 23:00:00"
18600 6.13207 6.63515 6.01300 "2023-09-28 23:10:00" "2023-09-28 23:10:00"
18600 6.13207 6.63515 5.96000 "2023-09-28 23:10:00" "2023-09-28 23:00:00"
18600 6.13207 6.63515 6.01300 "2023-09-28 23:10:00" "2023-09-28 23:10:00"
19200 5.85102 6.53804 5.96000 "2023-09-28 23:20:00" "2023-09-28 23:00:00"
19200 5.85102 6.53804 6.01300 "2023-09-28 23:20:00" "2023-09-28 23:10:00"
19200 5.85102 6.53804 5.90100 "2023-09-28 23:20:00" "2023-09-28 23:20:00"
19200 5.85102 6.53804 5.96000 "2023-09-28 23:20:00" "2023-09-28 23:00:00"
19200 5.85102 6.53804 6.01300 "2023-09-28 23:20:00" "2023-09-28 23:10:00"
19200 5.85102 6.53804 5.90100 "2023-09-28 23:20:00" "2023-09-28 23:20:00"
19200 5.85102 6.53804 5.96000 "2023-09-28 23:20:00" "2023-09-28 23:00:00"
19200 5.85102 6.53804 6.01300 "2023-09-28 23:20:00" "2023-09-28 23:10:00"
19200 5.85102 6.53804 5.90100 "2023-09-28 23:20:00" "2023-09-28 23:20:00"
19800 5.74321 6.80549 5.96000 "2023-09-28 23:30:00" "2023-09-28 23:00:00"
19800 5.74321 6.80549 6.01300 "2023-09-28 23:30:00" "2023-09-28 23:10:00"
19800 5.74321 6.80549 5.90100 "2023-09-28 23:30:00" "2023-09-28 23:20:00"
19800 5.74321 6.80549 5.61300 "2023-09-28 23:30:00" "2023-09-28 23:30:00"
19800 5.74321 6.80549 5.96000 "2023-09-28 23:30:00" "2023-09-28 23:00:00"
19800 5.74321 6.80549 6.01300 "2023-09-28 23:30:00" "2023-09-28 23:10:00"
19800 5.74321 6.80549 5.90100 "2023-09-28 23:30:00" "2023-09-28 23:20:00"
19800 5.74321 6.80549 5.61300 "2023-09-28 23:30:00" "2023-09-28 23:30:00"
19800 5.74321 6.80549 5.96000 "2023-09-28 23:30:00" "2023-09-28 23:00:00"
19800 5.74321 6.80549 6.01300 "2023-09-28 23:30:00" "2023-09-28 23:10:00"
19800 5.74321 6.80549 5.90100 "2023-09-28 23:30:00" "2023-09-28 23:20:00"
19800 5.74321 6.80549 5.61300 "2023-09-28 23:30:00" "2023-09-28 23:30:00"
19800 5.74321 6.80549 5.96000 "2023-09-28 23:30:00" "2023-09-28 23:00:00"
19800 5.74321 6.80549 6.01300 "2023-09-28 23:30:00" "2023-09-28 23:10:00"
19800 5.74321 6.80549 5.90100 "2023-09-28 23:30:00" "2023-09-28 23:20:00"
19800 5.74321 6.80549 5.61300 "2023-09-28 23:30:00" "2023-09-28 23:30:00"
20400 5.70977 7.00685 5.96000 "2023-09-28 23:40:00" "2023-09-28 23:00:00"
20400 5.70977 7.00685 6.01300 "2023-09-28 23:40:00" "2023-09-28 23:10:00"
20400 5.70977 7.00685 5.90100 "2023-09-28 23:40:00" "2023-09-28 23:20:00"
20400 5.70977 7.00685 5.61300 "2023-09-28 23:40:00" "2023-09-28 23:30:00"
20400 5.70977 7.00685 5.67000 "2023-09-28 23:40:00" "2023-09-28 23:40:00"
20400 5.70977 7.00685 5.96000 "2023-09-28 23:40:00" "2023-09-28 23:00:00"
20400 5.70977 7.00685 6.01300 "2023-09-28 23:40:00" "2023-09-28 23:10:00"
20400 5.70977 7.00685 5.90100 "2023-09-28 23:40:00" "2023-09-28 23:20:00"
20400 5.70977 7.00685 5.61300 "2023-09-28 23:40:00" "2023-09-28 23:30:00"
20400 5.70977 7.00685 5.67000 "2023-09-28 23:40:00" "2023-09-28 23:40:00"
20400 5.70977 7.00685 5.96000 "2023-09-28 23:40:00" "2023-09-28 23:00:00"
20400 5.70977 7.00685 6.01300 "2023-09-28 23:40:00" "2023-09-28 23:10:00"
20400 5.70977 7.00685 5.90100 "2023-09-28 23:40:00" "2023-09-28 23:20:00"
20400 5.70977 7.00685 5.61300 "2023-09-28 23:40:00" "2023-09-28 23:30:00"
20400 5.70977 7.00685 5.67000 "2023-09-28 23:40:00" "2023-09-28 23:40:00"
20400 5.70977 7.00685 5.96000 "2023-09-28 23:40:00" "2023-09-28 23:00:00"
20400 5.70977 7.00685 6.01300 "2023-09-28 23:40:00" "2023-09-28 23:10:00"
20400 5.70977 7.00685 5.90100 "2023-09-28 23:40:00" "2023-09-28 23:20:00"
20400 5.70977 7.00685 5.61300 "2023-09-28 23:40:00" "2023-09-28 23:30:00"
20400 5.70977 7.00685 5.67000 "2023-09-28 23:40:00" "2023-09-28 23:40:00"
20400 5.70977 7.00685 5.96000 "2023-09-28 23:40:00" "2023-09-28 23:00:00"
20400 5.70977 7.00685 6.01300 "2023-09-28 23:40:00" "2023-09-28 23:10:00"
20400 5.70977 7.00685 5.90100 "2023-09-28 23:40:00" "2023-09-28 23:20:00"
20400 5.70977 7.00685 5.61300 "2023-09-28 23:40:00" "2023-09-28 23:30:00"
20400 5.70977 7.00685 5.67000 "2023-09-28 23:40:00" "2023-09-28 23:40:00"
21000 5.56921 7.14324 5.96000 "2023-09-28 23:50:00" "2023-09-28 23:00:00"
21000 5.56921 7.14324 6.01300 "2023-09-28 23:50:00" "2023-09-28 23:10:00"
21000 5.56921 7.14324 5.90100 "2023-09-28 23:50:00" "2023-09-28 23:20:00"
21000 5.56921 7.14324 5.61300 "2023-09-28 23:50:00" "2023-09-28 23:30:00"
21000 5.56921 7.14324 5.67000 "2023-09-28 23:50:00" "2023-09-28 23:40:00"
21000 5.56921 7.14324 4.55700 "2023-09-28 23:50:00" "2023-09-28 23:50:00"
21000 5.56921 7.14324 5.96000 "2023-09-28 23:50:00" "2023-09-28 23:00:00"
21000 5.56921 7.14324 6.01300 "2023-09-28 23:50:00" "2023-09-28 23:10:00"
21000 5.56921 7.14324 5.90100 "2023-09-28 23:50:00" "2023-09-28 23:20:00"
21000 5.56921 7.14324 5.61300 "2023-09-28 23:50:00" "2023-09-28 23:30:00"
21000 5.56921 7.14324 5.67000 "2023-09-28 23:50:00" "2023-09-28 23:40:00"
21000 5.56921 7.14324 4.55700 "2023-09-28 23:50:00" "2023-09-28 23:50:00"
21000 5.56921 7.14324 5.96000 "2023-09-28 23:50:00" "2023-09-28 23:00:00"
21000 5.56921 7.14324 6.01300 "2023-09-28 23:50:00" "2023-09-28 23:10:00"
21000 5.56921 7.14324 5.90100 "2023-09-28 23:50:00" "2023-09-28 23:20:00"
21000 5.56921 7.14324 5.61300 "2023-09-28 23:50:00" "2023-09-28 23:30:00"
21000 5.56921 7.14324 5.67000 "2023-09-28 23:50:00" "2023-09-28 23:40:00"
21000 5.56921 7.14324 4.55700 "2023-09-28 23:50:00" "2023-09-28 23:50:00"
21000 5.56921 7.14324 5.96000 "2023-09-28 23:50:00" "2023-09-28 23:00:00"
21000 5.56921 7.14324 6.01300 "2023-09-28 23:50:00" "2023-09-28 23:10:00"
21000 5.56921 7.14324 5.90100 "2023-09-28 23:50:00" "2023-09-28 23:20:00"
21000 5.56921 7.14324 5.61300 "2023-09-28 23:50:00" "2023-09-28 23:30:00"
21000 5.56921 7.14324 5.67000 "2023-09-28 23:50:00" "2023-09-28 23:40:00"
21000 5.56921 7.14324 4.55700 "2023-09-28 23:50:00" "2023-09-28 23:50:00"
21000 5.56921 7.14324 5.96000 "2023-09-28 23:50:00" "2023-09-28 23:00:00"
21000 5.56921 7.14324 6.01300 "2023-09-28 23:50:00" "2023-09-28 23:10:00"
21000 5.56921 7.14324 5.90100 "2023-09-28 23:50:00" "2023-09-28 23:20:00"
21000 5.56921 7.14324 5.61300 "2023-09-28 23:50:00" "2023-09-28 23:30:00"
21000 5.56921 7.14324 5.67000 "2023-09-28 23:50:00" "2023-09-28 23:40:00"
21000 5.56921 7.14324 4.55700 "2023-09-28 23:50:00" "2023-09-28 23:50:00"
21000 5.56921 7.14324 5.96000 "2023-09-28 23:50:00" "2023-09-28 23:00:00"
21000 5.56921 7.14324 6.01300 "2023-09-28 23:50:00" "2023-09-28 23:10:00"
21000 5.56921 7.14324 5.90100 "2023-09-28 23:50:00" "2023-09-28 23:20:00"
21000 5.56921 7.14324 5.61300 "2023-09-28 23:50:00" "2023-09-28 23:30:00"
21000 5.56921 7.14324 5.67000 "2023-09-28 23:50:00" "2023-09-28 23:40:00"
21000 5.56921 7.14324 4.55700 "2023-09-28 23:50:00" "2023-09-28 23:50:00"
21600 5.39257 7.18092 6.01300 "2023-09-29 00:00:00" "2023-09-28 23:10:00"
21600 5.39257 7.18092 5.90100 "2023-09-29 00:00:00" "2023-09-28 23:20:00"
21600 5.39257 7.18092 5.61300 "2023-09-29 00:00:00" "2023-09-28 23:30:00"
21600 5.39257 7.18092 5.67000 "2023-09-29 00:00:00" "2023-09-28 23:40:00"
21600 5.39257 7.18092 4.55700 "2023-09-29 00:00:00" "2023-09-28 23:50:00"
21600 5.39257 7.18092 5.05100 "2023-09-29 00:00:00" "2023-09-29 00:00:00"
21600 5.39257 7.18092 6.01300 "2023-09-29 00:00:00" "2023-09-28 23:10:00"
21600 5.39257 7.18092 5.90100 "2023-09-29 00:00:00" "2023-09-28 23:20:00"
21600 5.39257 7.18092 5.61300 "2023-09-29 00:00:00" "2023-09-28 23:30:00"
21600 5.39257 7.18092 5.67000 "2023-09-29 00:00:00" "2023-09-28 23:40:00"
21600 5.39257 7.18092 4.55700 "2023-09-29 00:00:00" "2023-09-28 23:50:00"
21600 5.39257 7.18092 5.05100 "2023-09-29 00:00:00" "2023-09-29 00:00:00"
21600 5.39257 7.18092 6.01300 "2023-09-29 00:00:00" "2023-09-28 23:10:00"
21600 5.39257 7.18092 5.90100 "2023-09-29 00:00:00" "2023-09-28 23:20:00"
21600 5.39257 7.18092 5.61300 "2023-09-29 00:00:00" "2023-09-28 23:30:00"
21600 5.39257 7.18092 5.67000 "2023-09-29 00:00:00" "2023-09-28 23:40:00"
21600 5.39257 7.18092 4.55700 "2023-09-29 00:00:00" "2023-09-28 23:50:00"
21600 5.39257 7.18092 5.05100 "2023-09-29 00:00:00" "2023-09-29 00:00:00"
21600 5.39257 7.18092 6.01300 "2023-09-29 00:00:00" "2023-09-28 23:10:00"
21600 5.39257 7.18092 5.90100 "2023-09-29 00:00:00" "2023-09-28 23:20:00"
21600 5.39257 7.18092 5.61300 "2023-09-29 00:00:00" "2023-09-28 23:30:00"
21600 5.39257 7.18092 5.67000 "2023-09-29 00:00:00" "2023-09-28 23:40:00"
21600 5.39257 7.18092 4.55700 "2023-09-29 00:00:00" "2023-09-28 23:50:00"
21600 5.39257 7.18092 5.05100 "2023-09-29 00:00:00" "2023-09-29 00:00:00"
21600 5.39257 7.18092 6.01300 "2023-09-29 00:00:00" "2023-09-28 23:10:00"
21600 5.39257 7.18092 5.90100 "2023-09-29 00:00:00" "2023-09-28 23:20:00"
21600 5.39257 7.18092 5.61300 "2023-09-29 00:00:00" "2023-09-28 23:30:00"
21600 5.39257 7.18092 5.67000 "2023-09-29 00:00:00" "2023-09-28 23:40:00"
21600 5.39257 7.18092 4.55700 "2023-09-29 00:00:00" "2023-09-28 23:50:00"
21600 5.39257 7.18092 5.05100 "2023-09-29 00:00:00" "2023-09-29 00:00:00"
21600 5.39257 7.18092 6.01300 "2023-09-29 00:00:00" "2023-09-28 23:10:00"
21600 5.39257 7.18092 5.90100 "2023-09-29 00:00:00" "2023-09-28 23:20:00"
21600 5.39257 7.18092 5.61300 "2023-09-29 00:00:00" "2023-09-28 23:30:00"
21600 5.39257 7.18092 5.67000 "2023-09-29 00:00:00" "2023-09-28 23:40:00"
21600 5.39257 7.18092 4.55700 "2023-09-29 00:00:00" "2023-09-28 23:50:00"
21600 5.39257 7.18092 5.05100 "2023-09-29 00:00:00" "2023-09-29 00:00:00"
22200 5.28711 7.00195 5.90100 "2023-09-29 00:10:00" "2023-09-28 23:20:00"
22200 5.28711 7.00195 5.61300 "2023-09-29 00:10:00" "2023-09-28 23:30:00"
22200 5.28711 7.00195 5.67000 "2023-09-29 00:10:00" "2023-09-28 23:40:00"
22200 5.28711 7.00195 4.55700 "2023-09-29 00:10:00" "2023-09-28 23:50:00"
22200 5.28711 7.00195 5.05100 "2023-09-29 00:10:00" "2023-09-29 00:00:00"
22200 5.28711 7.00195 5.14200 "2023-09-29 00:10:00" "2023-09-29 00:10:00"
22200 5.28711 7.00195 5.90100 "2023-09-29 00:10:00" "2023-09-28 23:20:00"
22200 5.28711 7.00195 5.61300 "2023-09-29 00:10:00" "2023-09-28 23:30:00"
22200 5.28711 7.00195 5.67000 "2023-09-29 00:10:00" "2023-09-28 23:40:00"
22200 5.28711 7.00195 4.55700 "2023-09-29 00:10:00" "2023-09-28 23:50:00"
22200 5.28711 7.00195 5.05100 "2023-09-29 00:10:00" "2023-09-29 00:00:00"
22200 5.28711 7.00195 5.14200 "2023-09-29 00:10:00" "2023-09-29 00:10:00"
22200 5.28711 7.00195 5.90100 "2023-09-29 00:10:00" "2023-09-28 23:20:00"
22200 5.28711 7.00195 5.61300 "2023-09-29 00:10:00" "2023-09-28 23:30:00"
22200 5.28711 7.00195 5.67000 "2023-09-29 00:10:00" "2023-09-28 23:40:00"
22200 5.28711 7.00195 4.55700 "2023-09-29 00:10:00" "2023-09-28 23:50:00"
22200 5.28711 7.00195 5.05100 "2023-09-29 00:10:00" "2023-09-29 00:00:00"
22200 5.28711 7.00195 5.14200 "2023-09-29 00:10:00" "2023-09-29 00:10:00"
22200 5.28711 7.00195 5.90100 "2023-09-29 00:10:00" "2023-09-28 23:20:00"
22200 5.28711 7.00195 5.61300 "2023-09-29 00:10:00" "2023-09-28 23:30:00"
22200 5.28711 7.00195 5.67000 "2023-09-29 00:10:00" "2023-09-28 23:40:00"
22200 5.28711 7.00195 4.55700 "2023-09-29 00:10:00" "2023-09-28 23:50:00"
22200 5.28711 7.00195 5.05100 "2023-09-29 00:10:00" "2023-09-29 00:00:00"
22200 5.28711 7.00195 5.14200 "2023-09-29 00:10:00" "2023-09-29 00:10:00"
22200 5.28711 7.00195 5.90100 "2023-09-29 00:10:00" "2023-09-28 23:20:00"
22200 5.28711 7.00195 5.61300 "2023-09-29 00:10:00" "2023-09-28 23:30:00"
