20230921
Seconds MEASURES_ws(m/s) MNH_WS_30m(m/s) PERSISTENCE(m/s) Date_of_forecast Date_of_computing
18000 5.54550 7.74858 4.89100 "2023-09-21 23:00:00" "2023-09-21 23:00:00"
18600 5.24572 7.64205 4.89100 "2023-09-21 23:10:00" "2023-09-21 23:00:00"
18600 5.24572 7.64205 4.69833 "2023-09-21 23:10:00" "2023-09-21 23:10:00"
18600 5.24572 7.64205 4.89100 "2023-09-21 23:10:00" "2023-09-21 23:00:00"
18600 5.24572 7.64205 4.69833 "2023-09-21 23:10:00" "2023-09-21 23:10:00"
19200 4.87683 7.38818 4.89100 "2023-09-21 23:20:00" "2023-09-21 23:00:00"
19200 4.87683 7.38818 4.69833 "2023-09-21 23:20:00" "2023-09-21 23:10:00"
19200 4.87683 7.38818 4.53900 "2023-09-21 23:20:00" "2023-09-21 23:20:00"
19200 4.87683 7.38818 4.89100 "2023-09-21 23:20:00" "2023-09-21 23:00:00"
19200 4.87683 7.38818 4.69833 "2023-09-21 23:20:00" "2023-09-21 23:10:00"
19200 4.87683 7.38818 4.53900 "2023-09-21 23:20:00" "2023-09-21 23:20:00"
19200 4.87683 7.38818 4.89100 "2023-09-21 23:20:00" "2023-09-21 23:00:00"
19200 4.87683 7.38818 4.69833 "2023-09-21 23:20:00" "2023-09-21 23:10:00"
19200 4.87683 7.38818 4.53900 "2023-09-21 23:20:00" "2023-09-21 23:20:00"
19800 4.59285 7.22333 4.89100 "2023-09-21 23:30:00" "2023-09-21 23:00:00"
19800 4.59285 7.22333 4.69833 "2023-09-21 23:30:00" "2023-09-21 23:10:00"
19800 4.59285 7.22333 4.53900 "2023-09-21 23:30:00" "2023-09-21 23:20:00"
19800 4.59285 7.22333 3.67800 "2023-09-21 23:30:00" "2023-09-21 23:30:00"
19800 4.59285 7.22333 4.89100 "2023-09-21 23:30:00" "2023-09-21 23:00:00"
19800 4.59285 7.22333 4.69833 "2023-09-21 23:30:00" "2023-09-21 23:10:00"
19800 4.59285 7.22333 4.53900 "2023-09-21 23:30:00" "2023-09-21 23:20:00"
19800 4.59285 7.22333 3.67800 "2023-09-21 23:30:00" "2023-09-21 23:30:00"
19800 4.59285 7.22333 4.89100 "2023-09-21 23:30:00" "2023-09-21 23:00:00"
19800 4.59285 7.22333 4.69833 "2023-09-21 23:30:00" "2023-09-21 23:10:00"
