20230831
Seconds MEASURES_ws(m/s) MNH_WS_30m(m/s) "AR_WIND_SPEED (m/s)" Date_of_forecast Date_of_computing
21600 5.26985 2.14457 5.18695 "2023-09-01 00:00:00" "2023-09-01 00:00:00"
22200 5.62184 2.19802 5.24732 "2023-09-01 00:10:00" "2023-09-01 00:00:00"
22200 5.62184 2.19802 5.55926 "2023-09-01 00:10:00" "2023-09-01 00:10:00"
22800 5.85370 2.25229 5.29600 "2023-09-01 00:20:00" "2023-09-01 00:00:00"
22800 5.85370 2.25229 5.76945 "2023-09-01 00:20:00" "2023-09-01 00:10:00"
22800 5.85370 2.25229 5.88122 "2023-09-01 00:20:00" "2023-09-01 00:20:00"
23400 5.86949 2.32074 5.24297 "2023-09-01 00:30:00" "2023-09-01 00:00:00"
23400 5.86949 2.32074 5.84631 "2023-09-01 00:30:00" "2023-09-01 00:10:00"
23400 5.86949 2.32074 5.96692 "2023-09-01 00:30:00" "2023-09-01 00:20:00"
23400 5.86949 2.32074 5.82738 "2023-09-01 00:30:00" "2023-09-01 00:30:00"
24000 5.76795 2.29114 5.23976 "2023-09-01 00:40:00" "2023-09-01 00:00:00"
24000 5.76795 2.29114 5.93480 "2023-09-01 00:40:00" "2023-09-01 00:10:00"
24000 5.76795 2.29114 6.07271 "2023-09-01 00:40:00" "2023-09-01 00:20:00"
24000 5.76795 2.29114 5.83162 "2023-09-01 00:40:00" "2023-09-01 00:30:00"
24000 5.76795 2.29114 5.84396 "2023-09-01 00:40:00" "2023-09-01 00:40:00"
24600 5.52567 2.21790 5.19715 "2023-09-01 00:50:00" "2023-09-01 00:00:00"
24600 5.52567 2.21790 5.94343 "2023-09-01 00:50:00" "2023-09-01 00:10:00"
24600 5.52567 2.21790 6.09191 "2023-09-01 00:50:00" "2023-09-01 00:20:00"
24600 5.52567 2.21790 5.77439 "2023-09-01 00:50:00" "2023-09-01 00:30:00"
24600 5.52567 2.21790 5.71070 "2023-09-01 00:50:00" "2023-09-01 00:40:00"
24600 5.52567 2.21790 5.59110 "2023-09-01 00:50:00" "2023-09-01 00:50:00"
25200 5.41544 2.31883 5.88693 "2023-09-01 01:00:00" "2023-09-01 00:10:00"
25200 5.41544 2.31883 6.03575 "2023-09-01 01:00:00" "2023-09-01 00:20:00"
25200 5.41544 2.31883 5.66290 "2023-09-01 01:00:00" "2023-09-01 00:30:00"
25200 5.41544 2.31883 5.54744 "2023-09-01 01:00:00" "2023-09-01 00:40:00"
25200 5.41544 2.31883 5.41393 "2023-09-01 01:00:00" "2023-09-01 00:50:00"
25200 5.41544 2.31883 5.40448 "2023-09-01 01:00:00" "2023-09-01 01:00:00"
25800 5.22931 2.39821 5.80689 "2023-09-01 01:10:00" "2023-09-01 00:20:00"
25800 5.22931 2.39821 5.40113 "2023-09-01 01:10:00" "2023-09-01 00:30:00"
25800 5.22931 2.39821 5.24532 "2023-09-01 01:10:00" "2023-09-01 00:40:00"
25800 5.22931 2.39821 5.09501 "2023-09-01 01:10:00" "2023-09-01 00:50:00"
25800 5.22931 2.39821 5.19424 "2023-09-01 01:10:00" "2023-09-01 01:00:00"
25800 5.22931 2.39821 5.23081 "2023-09-01 01:10:00" "2023-09-01 01:10:00"
26400 5.02143 2.53118 5.08703 "2023-09-01 01:20:00" "2023-09-01 00:30:00"
26400 5.02143 2.53118 4.89821 "2023-09-01 01:20:00" "2023-09-01 00:40:00"
26400 5.02143 2.53118 4.73817 "2023-09-01 01:20:00" "2023-09-01 00:50:00"
26400 5.02143 2.53118 4.90810 "2023-09-01 01:20:00" "2023-09-01 01:00:00"
26400 5.02143 2.53118 4.97343 "2023-09-01 01:20:00" "2023-09-01 01:10:00"
26400 5.02143 2.53118 5.05582 "2023-09-01 01:20:00" "2023-09-01 01:20:00"
27000 4.91184 2.79553 4.76873 "2023-09-01 01:30:00" "2023-09-01 00:40:00"
27000 4.91184 2.79553 4.61062 "2023-09-01 01:30:00" "2023-09-01 00:50:00"
27000 4.91184 2.79553 4.83507 "2023-09-01 01:30:00" "2023-09-01 01:00:00"
27000 4.91184 2.79553 4.91416 "2023-09-01 01:30:00" "2023-09-01 01:10:00"
27000 4.91184 2.79553 5.08230 "2023-09-01 01:30:00" "2023-09-01 01:20:00"
27000 4.91184 2.79553 4.88779 "2023-09-01 01:30:00" "2023-09-01 01:30:00"
27600 4.85275 3.23556 4.52645 "2023-09-01 01:40:00" "2023-09-01 00:50:00"
27600 4.85275 3.23556 4.79465 "2023-09-01 01:40:00" "2023-09-01 01:00:00"
27600 4.85275 3.23556 4.88291 "2023-09-01 01:40:00" "2023-09-01 01:10:00"
27600 4.85275 3.23556 5.10712 "2023-09-01 01:40:00" "2023-09-01 01:20:00"
27600 4.85275 3.23556 4.79212 "2023-09-01 01:40:00" "2023-09-01 01:30:00"
27600 4.85275 3.23556 4.87130 "2023-09-01 01:40:00" "2023-09-01 01:40:00"
28200 4.69752 3.80062 4.83190 "2023-09-01 01:50:00" "2023-09-01 01:00:00"
28200 4.69752 3.80062 4.92360 "2023-09-01 01:50:00" "2023-09-01 01:10:00"
28200 4.69752 3.80062 5.18845 "2023-09-01 01:50:00" "2023-09-01 01:20:00"
28200 4.69752 3.80062 4.77946 "2023-09-01 01:50:00" "2023-09-01 01:30:00"
28200 4.69752 3.80062 4.90929 "2023-09-01 01:50:00" "2023-09-01 01:40:00"
28200 4.69752 3.80062 4.73012 "2023-09-01 01:50:00" "2023-09-01 01:50:00"
28800 4.39408 4.18698 5.08406 "2023-09-01 02:00:00" "2023-09-01 01:10:00"
28800 4.39408 4.18698 5.37432 "2023-09-01 02:00:00" "2023-09-01 01:20:00"
28800 4.39408 4.18698 4.89826 "2023-09-01 02:00:00" "2023-09-01 01:30:00"
28800 4.39408 4.18698 5.06328 "2023-09-01 02:00:00" "2023-09-01 01:40:00"
28800 4.39408 4.18698 4.74914 "2023-09-01 02:00:00" "2023-09-01 01:50:00"
28800 4.39408 4.18698 4.49102 "2023-09-01 02:00:00" "2023-09-01 02:00:00"
29400 4.12913 4.55546 5.74571 "2023-09-01 02:10:00" "2023-09-01 01:20:00"
29400 4.12913 4.55546 5.22985 "2023-09-01 02:10:00" "2023-09-01 01:30:00"
29400 4.12913 4.55546 5.41958 "2023-09-01 02:10:00" "2023-09-01 01:40:00"
29400 4.12913 4.55546 5.00169 "2023-09-01 02:10:00" "2023-09-01 01:50:00"
29400 4.12913 4.55546 4.52111 "2023-09-01 02:10:00" "2023-09-01 02:00:00"
29400 4.12913 4.55546 4.18188 "2023-09-01 02:10:00" "2023-09-01 02:10:00"
30000 4.00220 5.04092 5.71993 "2023-09-01 02:20:00" "2023-09-01 01:30:00"
30000 4.00220 5.04092 5.92273 "2023-09-01 02:20:00" "2023-09-01 01:40:00"
30000 4.00220 5.04092 5.42988 "2023-09-01 02:20:00" "2023-09-01 01:50:00"
30000 4.00220 5.04092 4.78368 "2023-09-01 02:20:00" "2023-09-01 02:00:00"
30000 4.00220 5.04092 4.25773 "2023-09-01 02:20:00" "2023-09-01 02:10:00"
30000 4.00220 5.04092 3.99994 "2023-09-01 02:20:00" "2023-09-01 02:20:00"
30600 4.18421 5.31094 6.28842 "2023-09-01 02:30:00" "2023-09-01 01:40:00"
30600 4.18421 5.31094 5.74861 "2023-09-01 02:30:00" "2023-09-01 01:50:00"
30600 4.18421 5.31094 4.98240 "2023-09-01 02:30:00" "2023-09-01 02:00:00"
30600 4.18421 5.31094 4.31311 "2023-09-01 02:30:00" "2023-09-01 02:10:00"
30600 4.18421 5.31094 3.85969 "2023-09-01 02:30:00" "2023-09-01 02:20:00"
30600 4.18421 5.31094 4.09942 "2023-09-01 02:30:00" "2023-09-01 02:30:00"
31200 4.42280 5.46500 6.04489 "2023-09-01 02:40:00" "2023-09-01 01:50:00"
31200 4.42280 5.46500 5.20249 "2023-09-01 02:40:00" "2023-09-01 02:00:00"
31200 4.42280 5.46500 4.43234 "2023-09-01 02:40:00" "2023-09-01 02:10:00"
31200 4.42280 5.46500 3.83410 "2023-09-01 02:40:00" "2023-09-01 02:20:00"
31200 4.42280 5.46500 4.28665 "2023-09-01 02:40:00" "2023-09-01 02:30:00"
31200 4.42280 5.46500 4.48612 "2023-09-01 02:40:00" "2023-09-01 02:40:00"
31800 4.65916 5.61191 5.64133 "2023-09-01 02:50:00" "2023-09-01 02:00:00"
31800 4.65916 5.61191 4.81610 "2023-09-01 02:50:00" "2023-09-01 02:10:00"
31800 4.65916 5.61191 4.11377 "2023-09-01 02:50:00" "2023-09-01 02:20:00"
31800 4.65916 5.61191 4.72716 "2023-09-01 02:50:00" "2023-09-01 02:30:00"
31800 4.65916 5.61191 4.96585 "2023-09-01 02:50:00" "2023-09-01 02:40:00"
31800 4.65916 5.61191 4.63842 "2023-09-01 02:50:00" "2023-09-01 02:50:00"
32400 4.92170 5.73707 5.12600 "2023-09-01 03:00:00" "2023-09-01 02:10:00"
32400 4.92170 5.73707 4.36062 "2023-09-01 03:00:00" "2023-09-01 02:20:00"
32400 4.92170 5.73707 5.09022 "2023-09-01 03:00:00" "2023-09-01 02:30:00"
32400 4.92170 5.73707 5.37359 "2023-09-01 03:00:00" "2023-09-01 02:40:00"
32400 4.92170 5.73707 4.82596 "2023-09-01 03:00:00" "2023-09-01 02:50:00"
32400 4.92170 5.73707 4.86393 "2023-09-01 03:00:00" "2023-09-01 03:00:00"
33000 5.13962 5.81780 4.59103 "2023-09-01 03:10:00" "2023-09-01 02:20:00"
33000 5.13962 5.81780 5.39543 "2023-09-01 03:10:00" "2023-09-01 02:30:00"
33000 5.13962 5.81780 5.70757 "2023-09-01 03:10:00" "2023-09-01 02:40:00"
33000 5.13962 5.81780 5.00597 "2023-09-01 03:10:00" "2023-09-01 02:50:00"
33000 5.13962 5.81780 5.05882 "2023-09-01 03:10:00" "2023-09-01 03:00:00"
33000 5.13962 5.81780 5.18948 "2023-09-01 03:10:00" "2023-09-01 03:10:00"
33600 5.32225 5.70577 5.72018 "2023-09-01 03:20:00" "2023-09-01 02:30:00"
33600 5.32225 5.70577 6.04071 "2023-09-01 03:20:00" "2023-09-01 02:40:00"
33600 5.32225 5.70577 5.23164 "2023-09-01 03:20:00" "2023-09-01 02:50:00"
33600 5.32225 5.70577 5.30132 "2023-09-01 03:20:00" "2023-09-01 03:00:00"
33600 5.32225 5.70577 5.45718 "2023-09-01 03:20:00" "2023-09-01 03:10:00"
33600 5.32225 5.70577 5.31096 "2023-09-01 03:20:00" "2023-09-01 03:20:00"
34200 5.29461 5.72317 6.28361 "2023-09-01 03:30:00" "2023-09-01 02:40:00"
34200 5.29461 5.72317 5.41500 "2023-09-01 03:30:00" "2023-09-01 02:50:00"
34200 5.29461 5.72317 5.49678 "2023-09-01 03:30:00" "2023-09-01 03:00:00"
34200 5.29461 5.72317 5.68325 "2023-09-01 03:30:00" "2023-09-01 03:10:00"
34200 5.29461 5.72317 5.48964 "2023-09-01 03:30:00" "2023-09-01 03:20:00"
34200 5.29461 5.72317 5.36275 "2023-09-01 03:30:00" "2023-09-01 03:30:00"
34800 5.25579 5.90652 5.62040 "2023-09-01 03:40:00" "2023-09-01 02:50:00"
34800 5.25579 5.90652 5.70927 "2023-09-01 03:40:00" "2023-09-01 03:00:00"
34800 5.25579 5.90652 5.91618 "2023-09-01 03:40:00" "2023-09-01 03:10:00"
34800 5.25579 5.90652 5.69050 "2023-09-01 03:40:00" "2023-09-01 03:20:00"
34800 5.25579 5.90652 5.44272 "2023-09-01 03:40:00" "2023-09-01 03:30:00"
34800 5.25579 5.90652 5.17789 "2023-09-01 03:40:00" "2023-09-01 03:40:00"
35400 5.26818 5.97495 5.68196 "2023-09-01 03:50:00" "2023-09-01 03:00:00"
35400 5.26818 5.97495 5.89610 "2023-09-01 03:50:00" "2023-09-01 03:10:00"
35400 5.26818 5.97495 5.64964 "2023-09-01 03:50:00" "2023-09-01 03:20:00"
35400 5.26818 5.97495 5.31539 "2023-09-01 03:50:00" "2023-09-01 03:30:00"
35400 5.26818 5.97495 4.92607 "2023-09-01 03:50:00" "2023-09-01 03:40:00"
35400 5.26818 5.97495 5.26413 "2023-09-01 03:50:00" "2023-09-01 03:50:00"
36000 5.32631 6.21841 5.94837 "2023-09-01 04:00:00" "2023-09-01 03:10:00"
36000 5.32631 6.21841 5.69734 "2023-09-01 04:00:00" "2023-09-01 03:20:00"
36000 5.32631 6.21841 5.30069 "2023-09-01 04:00:00" "2023-09-01 03:30:00"
36000 5.32631 6.21841 4.81265 "2023-09-01 04:00:00" "2023-09-01 03:40:00"
36000 5.32631 6.21841 5.33472 "2023-09-01 04:00:00" "2023-09-01 03:50:00"
36000 5.32631 6.21841 5.37197 "2023-09-01 04:00:00" "2023-09-01 04:00:00"
36600 5.44631 6.46315 5.91239 "2023-09-01 04:10:00" "2023-09-01 03:20:00"
36600 5.44631 6.46315 5.47520 "2023-09-01 04:10:00" "2023-09-01 03:30:00"
36600 5.44631 6.46315 4.91938 "2023-09-01 04:10:00" "2023-09-01 03:40:00"
