20230930
Seconds MEASURES_rh(%) MNH_RH_30m(%) PERSISTENCE(%) Date_of_forecast Date_of_computing
18000 9.09508 7.61583 9.00000 "2023-09-30 11:00:00" "2023-09-30 11:00:00"
18600 9.24426 7.66049 9.00000 "2023-09-30 11:10:00" "2023-09-30 11:00:00"
18600 9.24426 7.66049 9.00000 "2023-09-30 11:10:00" "2023-09-30 11:10:00"
19200 9.39672 7.70653 9.00000 "2023-09-30 11:20:00" "2023-09-30 11:00:00"
19200 9.39672 7.70653 9.00000 "2023-09-30 11:20:00" "2023-09-30 11:10:00"
19200 9.39672 7.70653 9.10000 "2023-09-30 11:20:00" "2023-09-30 11:20:00"
19800 9.47377 7.76931 9.00000 "2023-09-30 11:30:00" "2023-09-30 11:00:00"
19800 9.47377 7.76931 9.00000 "2023-09-30 11:30:00" "2023-09-30 11:10:00"
19800 9.47377 7.76931 9.10000 "2023-09-30 11:30:00" "2023-09-30 11:20:00"
19800 9.47377 7.76931 9.20000 "2023-09-30 11:30:00" "2023-09-30 11:30:00"
20400 9.51148 7.85859 9.00000 "2023-09-30 11:40:00" "2023-09-30 11:00:00"
20400 9.51148 7.85859 9.00000 "2023-09-30 11:40:00" "2023-09-30 11:10:00"
20400 9.51148 7.85859 9.10000 "2023-09-30 11:40:00" "2023-09-30 11:20:00"
20400 9.51148 7.85859 9.20000 "2023-09-30 11:40:00" "2023-09-30 11:30:00"
20400 9.51148 7.85859 9.80000 "2023-09-30 11:40:00" "2023-09-30 11:40:00"
21000 9.51803 7.97909 9.00000 "2023-09-30 11:50:00" "2023-09-30 11:00:00"
21000 9.51803 7.97909 9.00000 "2023-09-30 11:50:00" "2023-09-30 11:10:00"
21000 9.51803 7.97909 9.10000 "2023-09-30 11:50:00" "2023-09-30 11:20:00"
21000 9.51803 7.97909 9.20000 "2023-09-30 11:50:00" "2023-09-30 11:30:00"
21000 9.51803 7.97909 9.80000 "2023-09-30 11:50:00" "2023-09-30 11:40:00"
21000 9.51803 7.97909 9.90000 "2023-09-30 11:50:00" "2023-09-30 11:50:00"
21600 9.47869 8.12745 9.00000 "2023-09-30 12:00:00" "2023-09-30 11:10:00"
21600 9.47869 8.12745 9.10000 "2023-09-30 12:00:00" "2023-09-30 11:20:00"
21600 9.47869 8.12745 9.20000 "2023-09-30 12:00:00" "2023-09-30 11:30:00"
21600 9.47869 8.12745 9.80000 "2023-09-30 12:00:00" "2023-09-30 11:40:00"
21600 9.47869 8.12745 9.90000 "2023-09-30 12:00:00" "2023-09-30 11:50:00"
21600 9.47869 8.12745 9.70000 "2023-09-30 12:00:00" "2023-09-30 12:00:00"
22200 9.33115 8.28398 9.10000 "2023-09-30 12:10:00" "2023-09-30 11:20:00"
22200 9.33115 8.28398 9.20000 "2023-09-30 12:10:00" "2023-09-30 11:30:00"
22200 9.33115 8.28398 9.80000 "2023-09-30 12:10:00" "2023-09-30 11:40:00"
22200 9.33115 8.28398 9.90000 "2023-09-30 12:10:00" "2023-09-30 11:50:00"
22200 9.33115 8.28398 9.70000 "2023-09-30 12:10:00" "2023-09-30 12:00:00"
22200 9.33115 8.28398 9.30000 "2023-09-30 12:10:00" "2023-09-30 12:10:00"
22800 9.05902 8.42369 9.20000 "2023-09-30 12:20:00" "2023-09-30 11:30:00"
22800 9.05902 8.42369 9.80000 "2023-09-30 12:20:00" "2023-09-30 11:40:00"
22800 9.05902 8.42369 9.90000 "2023-09-30 12:20:00" "2023-09-30 11:50:00"
22800 9.05902 8.42369 9.70000 "2023-09-30 12:20:00" "2023-09-30 12:00:00"
22800 9.05902 8.42369 9.30000 "2023-09-30 12:20:00" "2023-09-30 12:10:00"
22800 9.05902 8.42369 9.30000 "2023-09-30 12:20:00" "2023-09-30 12:20:00"
23400 8.85082 8.53239 9.80000 "2023-09-30 12:30:00" "2023-09-30 11:40:00"
23400 8.85082 8.53239 9.90000 "2023-09-30 12:30:00" "2023-09-30 11:50:00"
23400 8.85082 8.53239 9.70000 "2023-09-30 12:30:00" "2023-09-30 12:00:00"
23400 8.85082 8.53239 9.30000 "2023-09-30 12:30:00" "2023-09-30 12:10:00"
23400 8.85082 8.53239 9.30000 "2023-09-30 12:30:00" "2023-09-30 12:20:00"
23400 8.85082 8.53239 9.10000 "2023-09-30 12:30:00" "2023-09-30 12:30:00"
24000 8.64426 8.61964 9.90000 "2023-09-30 12:40:00" "2023-09-30 11:50:00"
24000 8.64426 8.61964 9.70000 "2023-09-30 12:40:00" "2023-09-30 12:00:00"
24000 8.64426 8.61964 9.30000 "2023-09-30 12:40:00" "2023-09-30 12:10:00"
24000 8.64426 8.61964 9.30000 "2023-09-30 12:40:00" "2023-09-30 12:20:00"
24000 8.64426 8.61964 9.10000 "2023-09-30 12:40:00" "2023-09-30 12:30:00"
24000 8.64426 8.61964 9.10000 "2023-09-30 12:40:00" "2023-09-30 12:40:00"
24600 8.44426 8.64860 9.70000 "2023-09-30 12:50:00" "2023-09-30 12:00:00"
24600 8.44426 8.64860 9.30000 "2023-09-30 12:50:00" "2023-09-30 12:10:00"
24600 8.44426 8.64860 9.30000 "2023-09-30 12:50:00" "2023-09-30 12:20:00"
24600 8.44426 8.64860 9.10000 "2023-09-30 12:50:00" "2023-09-30 12:30:00"
24600 8.44426 8.64860 9.10000 "2023-09-30 12:50:00" "2023-09-30 12:40:00"
24600 8.44426 8.64860 8.60000 "2023-09-30 12:50:00" "2023-09-30 12:50:00"
25200 8.28361 8.63291 9.30000 "2023-09-30 13:00:00" "2023-09-30 12:10:00"
25200 8.28361 8.63291 9.30000 "2023-09-30 13:00:00" "2023-09-30 12:20:00"
25200 8.28361 8.63291 9.10000 "2023-09-30 13:00:00" "2023-09-30 12:30:00"
25200 8.28361 8.63291 9.10000 "2023-09-30 13:00:00" "2023-09-30 12:40:00"
25200 8.28361 8.63291 8.60000 "2023-09-30 13:00:00" "2023-09-30 12:50:00"
25200 8.28361 8.63291 8.30000 "2023-09-30 13:00:00" "2023-09-30 13:00:00"
25800 8.11475 8.59306 9.30000 "2023-09-30 13:10:00" "2023-09-30 12:20:00"
25800 8.11475 8.59306 9.10000 "2023-09-30 13:10:00" "2023-09-30 12:30:00"
25800 8.11475 8.59306 9.10000 "2023-09-30 13:10:00" "2023-09-30 12:40:00"
25800 8.11475 8.59306 8.60000 "2023-09-30 13:10:00" "2023-09-30 12:50:00"
25800 8.11475 8.59306 8.30000 "2023-09-30 13:10:00" "2023-09-30 13:00:00"
25800 8.11475 8.59306 8.00000 "2023-09-30 13:10:00" "2023-09-30 13:10:00"
26400 8.06721 8.54374 9.10000 "2023-09-30 13:20:00" "2023-09-30 12:30:00"
