20230913
Seconds MEASURES_rh(%) MNH_RH_30m(%) PERSISTENCE(%) Date_of_forecast Date_of_computing
18000 9999.00000 5.88407 9999.00000 "2023-09-13 11:00:00" "2023-09-13 11:00:00"
18600 9999.00000 5.38038 9999.00000 "2023-09-13 11:10:00" "2023-09-13 11:00:00"
18600 9999.00000 5.38038 9999.00000 "2023-09-13 11:10:00" "2023-09-13 11:10:00"
19200 3.00000 4.97859 9999.00000 "2023-09-13 11:20:00" "2023-09-13 11:00:00"
19200 3.00000 4.97859 9999.00000 "2023-09-13 11:20:00" "2023-09-13 11:10:00"
19200 3.00000 4.97859 9999.00000 "2023-09-13 11:20:00" "2023-09-13 11:20:00"
19800 3.00000 4.44384 9999.00000 "2023-09-13 11:30:00" "2023-09-13 11:00:00"
19800 3.00000 4.44384 9999.00000 "2023-09-13 11:30:00" "2023-09-13 11:10:00"
19800 3.00000 4.44384 9999.00000 "2023-09-13 11:30:00" "2023-09-13 11:20:00"
19800 3.00000 4.44384 9999.00000 "2023-09-13 11:30:00" "2023-09-13 11:30:00"
20400 3.00000 3.93877 9999.00000 "2023-09-13 11:40:00" "2023-09-13 11:00:00"
20400 3.00000 3.93877 9999.00000 "2023-09-13 11:40:00" "2023-09-13 11:10:00"
20400 3.00000 3.93877 9999.00000 "2023-09-13 11:40:00" "2023-09-13 11:20:00"
20400 3.00000 3.93877 9999.00000 "2023-09-13 11:40:00" "2023-09-13 11:30:00"
20400 3.00000 3.93877 9999.00000 "2023-09-13 11:40:00" "2023-09-13 11:40:00"
21000 3.00000 3.77131 9999.00000 "2023-09-13 11:50:00" "2023-09-13 11:00:00"
21000 3.00000 3.77131 9999.00000 "2023-09-13 11:50:00" "2023-09-13 11:10:00"
21000 3.00000 3.77131 9999.00000 "2023-09-13 11:50:00" "2023-09-13 11:20:00"
21000 3.00000 3.77131 9999.00000 "2023-09-13 11:50:00" "2023-09-13 11:30:00"
21000 3.00000 3.77131 9999.00000 "2023-09-13 11:50:00" "2023-09-13 11:40:00"
21000 3.00000 3.77131 9999.00000 "2023-09-13 11:50:00" "2023-09-13 11:50:00"
21600 3.00000 3.80674 9999.00000 "2023-09-13 12:00:00" "2023-09-13 11:10:00"
21600 3.00000 3.80674 9999.00000 "2023-09-13 12:00:00" "2023-09-13 11:20:00"
21600 3.00000 3.80674 9999.00000 "2023-09-13 12:00:00" "2023-09-13 11:30:00"
21600 3.00000 3.80674 9999.00000 "2023-09-13 12:00:00" "2023-09-13 11:40:00"
21600 3.00000 3.80674 9999.00000 "2023-09-13 12:00:00" "2023-09-13 11:50:00"
21600 3.00000 3.80674 3.00000 "2023-09-13 12:00:00" "2023-09-13 12:00:00"
22200 3.00000 3.85605 9999.00000 "2023-09-13 12:10:00" "2023-09-13 11:20:00"
22200 3.00000 3.85605 9999.00000 "2023-09-13 12:10:00" "2023-09-13 11:30:00"
22200 3.00000 3.85605 9999.00000 "2023-09-13 12:10:00" "2023-09-13 11:40:00"
22200 3.00000 3.85605 9999.00000 "2023-09-13 12:10:00" "2023-09-13 11:50:00"
22200 3.00000 3.85605 3.00000 "2023-09-13 12:10:00" "2023-09-13 12:00:00"
22200 3.00000 3.85605 9999.00000 "2023-09-13 12:10:00" "2023-09-13 12:10:00"
22800 3.00000 3.94046 9999.00000 "2023-09-13 12:20:00" "2023-09-13 11:30:00"
22800 3.00000 3.94046 9999.00000 "2023-09-13 12:20:00" "2023-09-13 11:40:00"
22800 3.00000 3.94046 9999.00000 "2023-09-13 12:20:00" "2023-09-13 11:50:00"
22800 3.00000 3.94046 3.00000 "2023-09-13 12:20:00" "2023-09-13 12:00:00"
22800 3.00000 3.94046 9999.00000 "2023-09-13 12:20:00" "2023-09-13 12:10:00"
22800 3.00000 3.94046 3.00000 "2023-09-13 12:20:00" "2023-09-13 12:20:00"
23400 3.00000 4.03330 9999.00000 "2023-09-13 12:30:00" "2023-09-13 11:40:00"
23400 3.00000 4.03330 9999.00000 "2023-09-13 12:30:00" "2023-09-13 11:50:00"
23400 3.00000 4.03330 3.00000 "2023-09-13 12:30:00" "2023-09-13 12:00:00"
23400 3.00000 4.03330 9999.00000 "2023-09-13 12:30:00" "2023-09-13 12:10:00"
23400 3.00000 4.03330 3.00000 "2023-09-13 12:30:00" "2023-09-13 12:20:00"
23400 3.00000 4.03330 3.00000 "2023-09-13 12:30:00" "2023-09-13 12:30:00"
24000 3.00000 4.10817 9999.00000 "2023-09-13 12:40:00" "2023-09-13 11:50:00"
24000 3.00000 4.10817 3.00000 "2023-09-13 12:40:00" "2023-09-13 12:00:00"
24000 3.00000 4.10817 9999.00000 "2023-09-13 12:40:00" "2023-09-13 12:10:00"
24000 3.00000 4.10817 3.00000 "2023-09-13 12:40:00" "2023-09-13 12:20:00"
24000 3.00000 4.10817 3.00000 "2023-09-13 12:40:00" "2023-09-13 12:30:00"
