20230909
Seconds MEASURES_rh(%) MNH_RH_30m(%) PERSISTENCE(%) Date_of_forecast Date_of_computing
18000 10.20820 8.72726 10.30000 "2023-09-09 11:00:00" "2023-09-09 11:00:00"
18600 9.90820 8.77410 10.30000 "2023-09-09 11:10:00" "2023-09-09 11:00:00"
18600 9.90820 8.77410 10.60000 "2023-09-09 11:10:00" "2023-09-09 11:10:00"
19200 9.54754 8.79911 10.30000 "2023-09-09 11:20:00" "2023-09-09 11:00:00"
19200 9.54754 8.79911 10.60000 "2023-09-09 11:20:00" "2023-09-09 11:10:00"
19200 9.54754 8.79911 10.80000 "2023-09-09 11:20:00" "2023-09-09 11:20:00"
19800 9.19016 8.79994 10.30000 "2023-09-09 11:30:00" "2023-09-09 11:00:00"
19800 9.19016 8.79994 10.60000 "2023-09-09 11:30:00" "2023-09-09 11:10:00"
19800 9.19016 8.79994 10.80000 "2023-09-09 11:30:00" "2023-09-09 11:20:00"
19800 9.19016 8.79994 9.50000 "2023-09-09 11:30:00" "2023-09-09 11:30:00"
20400 8.84918 8.79323 10.30000 "2023-09-09 11:40:00" "2023-09-09 11:00:00"
20400 8.84918 8.79323 10.60000 "2023-09-09 11:40:00" "2023-09-09 11:10:00"
20400 8.84918 8.79323 10.80000 "2023-09-09 11:40:00" "2023-09-09 11:20:00"
20400 8.84918 8.79323 9.50000 "2023-09-09 11:40:00" "2023-09-09 11:30:00"
20400 8.84918 8.79323 8.40000 "2023-09-09 11:40:00" "2023-09-09 11:40:00"
21000 8.69180 8.76169 10.30000 "2023-09-09 11:50:00" "2023-09-09 11:00:00"
21000 8.69180 8.76169 10.60000 "2023-09-09 11:50:00" "2023-09-09 11:10:00"
21000 8.69180 8.76169 10.80000 "2023-09-09 11:50:00" "2023-09-09 11:20:00"
21000 8.69180 8.76169 9.50000 "2023-09-09 11:50:00" "2023-09-09 11:30:00"
21000 8.69180 8.76169 8.40000 "2023-09-09 11:50:00" "2023-09-09 11:40:00"
21000 8.69180 8.76169 8.70000 "2023-09-09 11:50:00" "2023-09-09 11:50:00"
21600 8.77541 8.72355 10.60000 "2023-09-09 12:00:00" "2023-09-09 11:10:00"
21600 8.77541 8.72355 10.80000 "2023-09-09 12:00:00" "2023-09-09 11:20:00"
21600 8.77541 8.72355 9.50000 "2023-09-09 12:00:00" "2023-09-09 11:30:00"
21600 8.77541 8.72355 8.40000 "2023-09-09 12:00:00" "2023-09-09 11:40:00"
21600 8.77541 8.72355 8.70000 "2023-09-09 12:00:00" "2023-09-09 11:50:00"
21600 8.77541 8.72355 8.00000 "2023-09-09 12:00:00" "2023-09-09 12:00:00"
22200 8.84262 8.72276 10.80000 "2023-09-09 12:10:00" "2023-09-09 11:20:00"
22200 8.84262 8.72276 9.50000 "2023-09-09 12:10:00" "2023-09-09 11:30:00"
22200 8.84262 8.72276 8.40000 "2023-09-09 12:10:00" "2023-09-09 11:40:00"
22200 8.84262 8.72276 8.70000 "2023-09-09 12:10:00" "2023-09-09 11:50:00"
22200 8.84262 8.72276 8.00000 "2023-09-09 12:10:00" "2023-09-09 12:00:00"
22200 8.84262 8.72276 8.30000 "2023-09-09 12:10:00" "2023-09-09 12:10:00"
22800 8.95902 8.79937 9.50000 "2023-09-09 12:20:00" "2023-09-09 11:30:00"
22800 8.95902 8.79937 8.40000 "2023-09-09 12:20:00" "2023-09-09 11:40:00"
22800 8.95902 8.79937 8.70000 "2023-09-09 12:20:00" "2023-09-09 11:50:00"
22800 8.95902 8.79937 8.00000 "2023-09-09 12:20:00" "2023-09-09 12:00:00"
22800 8.95902 8.79937 8.30000 "2023-09-09 12:20:00" "2023-09-09 12:10:00"
22800 8.95902 8.79937 9.30000 "2023-09-09 12:20:00" "2023-09-09 12:20:00"
23400 9.11803 8.85483 8.40000 "2023-09-09 12:30:00" "2023-09-09 11:40:00"
23400 9.11803 8.85483 8.70000 "2023-09-09 12:30:00" "2023-09-09 11:50:00"
23400 9.11803 8.85483 8.00000 "2023-09-09 12:30:00" "2023-09-09 12:00:00"
23400 9.11803 8.85483 8.30000 "2023-09-09 12:30:00" "2023-09-09 12:10:00"
23400 9.11803 8.85483 9.30000 "2023-09-09 12:30:00" "2023-09-09 12:20:00"
23400 9.11803 8.85483 9.60000 "2023-09-09 12:30:00" "2023-09-09 12:30:00"
24000 9.17213 8.85183 8.70000 "2023-09-09 12:40:00" "2023-09-09 11:50:00"
24000 9.17213 8.85183 8.00000 "2023-09-09 12:40:00" "2023-09-09 12:00:00"
24000 9.17213 8.85183 8.30000 "2023-09-09 12:40:00" "2023-09-09 12:10:00"
24000 9.17213 8.85183 9.30000 "2023-09-09 12:40:00" "2023-09-09 12:20:00"
24000 9.17213 8.85183 9.60000 "2023-09-09 12:40:00" "2023-09-09 12:30:00"
24000 9.17213 8.85183 9.00000 "2023-09-09 12:40:00" "2023-09-09 12:40:00"
24600 9.10656 8.86287 8.00000 "2023-09-09 12:50:00" "2023-09-09 12:00:00"
24600 9.10656 8.86287 8.30000 "2023-09-09 12:50:00" "2023-09-09 12:10:00"
24600 9.10656 8.86287 9.30000 "2023-09-09 12:50:00" "2023-09-09 12:20:00"
24600 9.10656 8.86287 9.60000 "2023-09-09 12:50:00" "2023-09-09 12:30:00"
24600 9.10656 8.86287 9.00000 "2023-09-09 12:50:00" "2023-09-09 12:40:00"
24600 9.10656 8.86287 9.20000 "2023-09-09 12:50:00" "2023-09-09 12:50:00"
25200 9.03279 8.90211 8.30000 "2023-09-09 13:00:00" "2023-09-09 12:10:00"
25200 9.03279 8.90211 9.30000 "2023-09-09 13:00:00" "2023-09-09 12:20:00"
25200 9.03279 8.90211 9.60000 "2023-09-09 13:00:00" "2023-09-09 12:30:00"
25200 9.03279 8.90211 9.00000 "2023-09-09 13:00:00" "2023-09-09 12:40:00"
25200 9.03279 8.90211 9.20000 "2023-09-09 13:00:00" "2023-09-09 12:50:00"
25200 9.03279 8.90211 9.00000 "2023-09-09 13:00:00" "2023-09-09 13:00:00"
25800 9.02131 8.89623 9.30000 "2023-09-09 13:10:00" "2023-09-09 12:20:00"
25800 9.02131 8.89623 9.60000 "2023-09-09 13:10:00" "2023-09-09 12:30:00"
25800 9.02131 8.89623 9.00000 "2023-09-09 13:10:00" "2023-09-09 12:40:00"
25800 9.02131 8.89623 9.20000 "2023-09-09 13:10:00" "2023-09-09 12:50:00"
25800 9.02131 8.89623 9.00000 "2023-09-09 13:10:00" "2023-09-09 13:00:00"
25800 9.02131 8.89623 9.00000 "2023-09-09 13:10:00" "2023-09-09 13:10:00"
26400 9.00000 8.79116 9.60000 "2023-09-09 13:20:00" "2023-09-09 12:30:00"
26400 9.00000 8.79116 9.00000 "2023-09-09 13:20:00" "2023-09-09 12:40:00"
26400 9.00000 8.79116 9.20000 "2023-09-09 13:20:00" "2023-09-09 12:50:00"
26400 9.00000 8.79116 9.00000 "2023-09-09 13:20:00" "2023-09-09 13:00:00"
26400 9.00000 8.79116 9.00000 "2023-09-09 13:20:00" "2023-09-09 13:10:00"
26400 9.00000 8.79116 9.00000 "2023-09-09 13:20:00" "2023-09-09 13:20:00"
27000 8.98197 8.80019 9.00000 "2023-09-09 13:30:00" "2023-09-09 12:40:00"
27000 8.98197 8.80019 9.20000 "2023-09-09 13:30:00" "2023-09-09 12:50:00"
27000 8.98197 8.80019 9.00000 "2023-09-09 13:30:00" "2023-09-09 13:00:00"
27000 8.98197 8.80019 9.00000 "2023-09-09 13:30:00" "2023-09-09 13:10:00"
27000 8.98197 8.80019 9.00000 "2023-09-09 13:30:00" "2023-09-09 13:20:00"
27000 8.98197 8.80019 9.00000 "2023-09-09 13:30:00" "2023-09-09 13:30:00"
27600 8.88852 8.82044 9.20000 "2023-09-09 13:40:00" "2023-09-09 12:50:00"
27600 8.88852 8.82044 9.00000 "2023-09-09 13:40:00" "2023-09-09 13:00:00"
27600 8.88852 8.82044 9.00000 "2023-09-09 13:40:00" "2023-09-09 13:10:00"
27600 8.88852 8.82044 9.00000 "2023-09-09 13:40:00" "2023-09-09 13:20:00"
27600 8.88852 8.82044 9.00000 "2023-09-09 13:40:00" "2023-09-09 13:30:00"
27600 8.88852 8.82044 9.00000 "2023-09-09 13:40:00" "2023-09-09 13:40:00"
28200 8.80000 8.81758 9.00000 "2023-09-09 13:50:00" "2023-09-09 13:00:00"
28200 8.80000 8.81758 9.00000 "2023-09-09 13:50:00" "2023-09-09 13:10:00"
28200 8.80000 8.81758 9.00000 "2023-09-09 13:50:00" "2023-09-09 13:20:00"
28200 8.80000 8.81758 9.00000 "2023-09-09 13:50:00" "2023-09-09 13:30:00"
28200 8.80000 8.81758 9.00000 "2023-09-09 13:50:00" "2023-09-09 13:40:00"
28200 8.80000 8.81758 9.00000 "2023-09-09 13:50:00" "2023-09-09 13:50:00"
28800 8.74590 8.80123 9.00000 "2023-09-09 14:00:00" "2023-09-09 13:10:00"
28800 8.74590 8.80123 9.00000 "2023-09-09 14:00:00" "2023-09-09 13:20:00"
28800 8.74590 8.80123 9.00000 "2023-09-09 14:00:00" "2023-09-09 13:30:00"
28800 8.74590 8.80123 9.00000 "2023-09-09 14:00:00" "2023-09-09 13:40:00"
28800 8.74590 8.80123 9.00000 "2023-09-09 14:00:00" "2023-09-09 13:50:00"
28800 8.74590 8.80123 9.00000 "2023-09-09 14:00:00" "2023-09-09 14:00:00"
