20230908
Seconds MEASURES_rh(%) MNH_RH_30m(%) "AR_RH (%)" Date_of_forecast Date_of_computing
18000 13.00000 5.71446 12.71975 "2023-09-08 11:00:00" "2023-09-08 11:00:00"
18600 12.96557 5.75340 12.63600 "2023-09-08 11:10:00" "2023-09-08 11:00:00"
18600 12.96557 5.75340 12.49226 "2023-09-08 11:10:00" "2023-09-08 11:10:00"
19200 12.83607 5.79889 12.46895 "2023-09-08 11:20:00" "2023-09-08 11:00:00"
19200 12.83607 5.79889 12.32098 "2023-09-08 11:20:00" "2023-09-08 11:10:00"
19200 12.83607 5.79889 12.11953 "2023-09-08 11:20:00" "2023-09-08 11:20:00"
19800 12.53934 5.71647 12.26449 "2023-09-08 11:30:00" "2023-09-08 11:00:00"
19800 12.53934 5.71647 12.13157 "2023-09-08 11:30:00" "2023-09-08 11:10:00"
19800 12.53934 5.71647 11.79240 "2023-09-08 11:30:00" "2023-09-08 11:20:00"
19800 12.53934 5.71647 11.62498 "2023-09-08 11:30:00" "2023-09-08 11:30:00"
20400 11.95738 5.47631 12.12371 "2023-09-08 11:40:00" "2023-09-08 11:00:00"
20400 11.95738 5.47631 11.98474 "2023-09-08 11:40:00" "2023-09-08 11:10:00"
20400 11.95738 5.47631 11.52274 "2023-09-08 11:40:00" "2023-09-08 11:20:00"
20400 11.95738 5.47631 11.25811 "2023-09-08 11:40:00" "2023-09-08 11:30:00"
20400 11.95738 5.47631 11.12636 "2023-09-08 11:40:00" "2023-09-08 11:40:00"
21000 11.11475 5.30963 11.97788 "2023-09-08 11:50:00" "2023-09-08 11:00:00"
21000 11.11475 5.30963 11.82454 "2023-09-08 11:50:00" "2023-09-08 11:10:00"
21000 11.11475 5.30963 11.27517 "2023-09-08 11:50:00" "2023-09-08 11:20:00"
21000 11.11475 5.30963 10.91828 "2023-09-08 11:50:00" "2023-09-08 11:30:00"
21000 11.11475 5.30963 10.70924 "2023-09-08 11:50:00" "2023-09-08 11:40:00"
21000 11.11475 5.30963 10.62489 "2023-09-08 11:50:00" "2023-09-08 11:50:00"
21600 10.19672 5.14273 11.69257 "2023-09-08 12:00:00" "2023-09-08 11:10:00"
21600 10.19672 5.14273 11.04956 "2023-09-08 12:00:00" "2023-09-08 11:20:00"
21600 10.19672 5.14273 10.62049 "2023-09-08 12:00:00" "2023-09-08 11:30:00"
21600 10.19672 5.14273 10.33005 "2023-09-08 12:00:00" "2023-09-08 11:40:00"
21600 10.19672 5.14273 10.21751 "2023-09-08 12:00:00" "2023-09-08 11:50:00"
21600 10.19672 5.14273 10.13291 "2023-09-08 12:00:00" "2023-09-08 12:00:00"
22200 9.23770 5.16571 10.83805 "2023-09-08 12:10:00" "2023-09-08 11:20:00"
22200 9.23770 5.16571 10.33970 "2023-09-08 12:10:00" "2023-09-08 11:30:00"
22200 9.23770 5.16571 9.99178 "2023-09-08 12:10:00" "2023-09-08 11:40:00"
22200 9.23770 5.16571 9.83758 "2023-09-08 12:10:00" "2023-09-08 11:50:00"
22200 9.23770 5.16571 9.71807 "2023-09-08 12:10:00" "2023-09-08 12:00:00"
22200 9.23770 5.16571 9.58519 "2023-09-08 12:10:00" "2023-09-08 12:10:00"
22800 8.38197 5.22347 10.08224 "2023-09-08 12:20:00" "2023-09-08 11:30:00"
22800 8.38197 5.22347 9.67499 "2023-09-08 12:20:00" "2023-09-08 11:40:00"
22800 8.38197 5.22347 9.49063 "2023-09-08 12:20:00" "2023-09-08 11:50:00"
22800 8.38197 5.22347 9.32332 "2023-09-08 12:20:00" "2023-09-08 12:00:00"
22800 8.38197 5.22347 9.14860 "2023-09-08 12:20:00" "2023-09-08 12:10:00"
22800 8.38197 5.22347 9.01905 "2023-09-08 12:20:00" "2023-09-08 12:20:00"
23400 7.60492 5.51547 9.26710 "2023-09-08 12:30:00" "2023-09-08 11:40:00"
23400 7.60492 5.51547 9.05179 "2023-09-08 12:30:00" "2023-09-08 11:50:00"
23400 7.60492 5.51547 8.85154 "2023-09-08 12:30:00" "2023-09-08 12:00:00"
23400 7.60492 5.51547 8.63170 "2023-09-08 12:30:00" "2023-09-08 12:10:00"
23400 7.60492 5.51547 8.43072 "2023-09-08 12:30:00" "2023-09-08 12:20:00"
23400 7.60492 5.51547 8.65637 "2023-09-08 12:30:00" "2023-09-08 12:30:00"
24000 7.11803 6.03040 8.68874 "2023-09-08 12:40:00" "2023-09-08 11:50:00"
24000 7.11803 6.03040 8.45383 "2023-09-08 12:40:00" "2023-09-08 12:00:00"
24000 7.11803 6.03040 8.19559 "2023-09-08 12:40:00" "2023-09-08 12:10:00"
24000 7.11803 6.03040 7.91404 "2023-09-08 12:40:00" "2023-09-08 12:20:00"
24000 7.11803 6.03040 8.42633 "2023-09-08 12:40:00" "2023-09-08 12:30:00"
24000 7.11803 6.03040 8.40181 "2023-09-08 12:40:00" "2023-09-08 12:40:00"
24600 6.87705 6.50191 8.20763 "2023-09-08 12:50:00" "2023-09-08 12:00:00"
24600 6.87705 6.50191 7.90882 "2023-09-08 12:50:00" "2023-09-08 12:10:00"
24600 6.87705 6.50191 7.56933 "2023-09-08 12:50:00" "2023-09-08 12:20:00"
24600 6.87705 6.50191 8.30867 "2023-09-08 12:50:00" "2023-09-08 12:30:00"
24600 6.87705 6.50191 8.20185 "2023-09-08 12:50:00" "2023-09-08 12:40:00"
24600 6.87705 6.50191 8.13171 "2023-09-08 12:50:00" "2023-09-08 12:50:00"
25200 7.09344 6.73389 7.66132 "2023-09-08 13:00:00" "2023-09-08 12:10:00"
25200 7.09344 6.73389 7.26416 "2023-09-08 13:00:00" "2023-09-08 12:20:00"
25200 7.09344 6.73389 8.15559 "2023-09-08 13:00:00" "2023-09-08 12:30:00"
25200 7.09344 6.73389 7.95841 "2023-09-08 13:00:00" "2023-09-08 12:40:00"
25200 7.09344 6.73389 7.81931 "2023-09-08 13:00:00" "2023-09-08 12:50:00"
25200 7.09344 6.73389 8.05190 "2023-09-08 13:00:00" "2023-09-08 13:00:00"
25800 7.55574 6.92329 7.10619 "2023-09-08 13:10:00" "2023-09-08 12:20:00"
25800 7.55574 6.92329 8.15488 "2023-09-08 13:10:00" "2023-09-08 12:30:00"
25800 7.55574 6.92329 7.90237 "2023-09-08 13:10:00" "2023-09-08 12:40:00"
25800 7.55574 6.92329 7.68576 "2023-09-08 13:10:00" "2023-09-08 12:50:00"
25800 7.55574 6.92329 8.12308 "2023-09-08 13:10:00" "2023-09-08 13:00:00"
25800 7.55574 6.92329 8.21921 "2023-09-08 13:10:00" "2023-09-08 13:10:00"
26400 7.94262 7.26419 8.20072 "2023-09-08 13:20:00" "2023-09-08 12:30:00"
26400 7.94262 7.26419 7.89963 "2023-09-08 13:20:00" "2023-09-08 12:40:00"
26400 7.94262 7.26419 7.63637 "2023-09-08 13:20:00" "2023-09-08 12:50:00"
26400 7.94262 7.26419 8.22762 "2023-09-08 13:20:00" "2023-09-08 13:00:00"
26400 7.94262 7.26419 8.32385 "2023-09-08 13:20:00" "2023-09-08 13:10:00"
26400 7.94262 7.26419 8.53476 "2023-09-08 13:20:00" "2023-09-08 13:20:00"
27000 8.54918 7.39838 7.95520 "2023-09-08 13:30:00" "2023-09-08 12:40:00"
27000 8.54918 7.39838 7.64241 "2023-09-08 13:30:00" "2023-09-08 12:50:00"
27000 8.54918 7.39838 8.35014 "2023-09-08 13:30:00" "2023-09-08 13:00:00"
27000 8.54918 7.39838 8.43684 "2023-09-08 13:30:00" "2023-09-08 13:10:00"
27000 8.54918 7.39838 8.80704 "2023-09-08 13:30:00" "2023-09-08 13:20:00"
27000 8.54918 7.39838 8.86082 "2023-09-08 13:30:00" "2023-09-08 13:30:00"
27600 9.34098 7.50106 7.48450 "2023-09-08 13:40:00" "2023-09-08 12:50:00"
27600 9.34098 7.50106 8.30927 "2023-09-08 13:40:00" "2023-09-08 13:00:00"
27600 9.34098 7.50106 8.39850 "2023-09-08 13:40:00" "2023-09-08 13:10:00"
27600 9.34098 7.50106 8.90880 "2023-09-08 13:40:00" "2023-09-08 13:20:00"
27600 9.34098 7.50106 9.01455 "2023-09-08 13:40:00" "2023-09-08 13:30:00"
27600 9.34098 7.50106 9.29535 "2023-09-08 13:40:00" "2023-09-08 13:40:00"
28200 10.18689 7.65303 8.26302 "2023-09-08 13:50:00" "2023-09-08 13:00:00"
28200 10.18689 7.65303 8.36202 "2023-09-08 13:50:00" "2023-09-08 13:10:00"
28200 10.18689 7.65303 8.96799 "2023-09-08 13:50:00" "2023-09-08 13:20:00"
28200 10.18689 7.65303 9.13366 "2023-09-08 13:50:00" "2023-09-08 13:30:00"
28200 10.18689 7.65303 9.65403 "2023-09-08 13:50:00" "2023-09-08 13:40:00"
28200 10.18689 7.65303 9.71666 "2023-09-08 13:50:00" "2023-09-08 13:50:00"
28800 10.74754 8.09929 8.23353 "2023-09-08 14:00:00" "2023-09-08 13:10:00"
28800 10.74754 8.09929 8.94475 "2023-09-08 14:00:00" "2023-09-08 13:20:00"
28800 10.74754 8.09929 9.14934 "2023-09-08 14:00:00" "2023-09-08 13:30:00"
28800 10.74754 8.09929 9.87906 "2023-09-08 14:00:00" "2023-09-08 13:40:00"
28800 10.74754 8.09929 9.95327 "2023-09-08 14:00:00" "2023-09-08 13:50:00"
28800 10.74754 8.09929 10.07597 "2023-09-08 14:00:00" "2023-09-08 14:00:00"
29400 11.10164 8.22828 8.79591 "2023-09-08 14:10:00" "2023-09-08 13:20:00"
29400 11.10164 8.22828 9.03790 "2023-09-08 14:10:00" "2023-09-08 13:30:00"
29400 11.10164 8.22828 9.91486 "2023-09-08 14:10:00" "2023-09-08 13:40:00"
29400 11.10164 8.22828 10.01310 "2023-09-08 14:10:00" "2023-09-08 13:50:00"
29400 11.10164 8.22828 10.24711 "2023-09-08 14:10:00" "2023-09-08 14:00:00"
29400 11.10164 8.22828 10.59203 "2023-09-08 14:10:00" "2023-09-08 14:10:00"
30000 11.53443 8.13120 8.93500 "2023-09-08 14:20:00" "2023-09-08 13:30:00"
30000 11.53443 8.13120 9.96203 "2023-09-08 14:20:00" "2023-09-08 13:40:00"
30000 11.53443 8.13120 10.07917 "2023-09-08 14:20:00" "2023-09-08 13:50:00"
30000 11.53443 8.13120 10.41930 "2023-09-08 14:20:00" "2023-09-08 14:00:00"
30000 11.53443 8.13120 10.96872 "2023-09-08 14:20:00" "2023-09-08 14:10:00"
30000 11.53443 8.13120 11.05729 "2023-09-08 14:20:00" "2023-09-08 14:20:00"
30600 11.80492 7.99607 10.07004 "2023-09-08 14:30:00" "2023-09-08 13:40:00"
30600 11.80492 7.99607 10.20607 "2023-09-08 14:30:00" "2023-09-08 13:50:00"
30600 11.80492 7.99607 10.61676 "2023-09-08 14:30:00" "2023-09-08 14:00:00"
30600 11.80492 7.99607 11.33071 "2023-09-08 14:30:00" "2023-09-08 14:10:00"
30600 11.80492 7.99607 11.45377 "2023-09-08 14:30:00" "2023-09-08 14:20:00"
30600 11.80492 7.99607 11.34930 "2023-09-08 14:30:00" "2023-09-08 14:30:00"
31200 11.93607 7.70142 10.29556 "2023-09-08 14:40:00" "2023-09-08 13:50:00"
31200 11.93607 7.70142 10.77885 "2023-09-08 14:40:00" "2023-09-08 14:00:00"
31200 11.93607 7.70142 11.62227 "2023-09-08 14:40:00" "2023-09-08 14:10:00"
31200 11.93607 7.70142 11.78910 "2023-09-08 14:40:00" "2023-09-08 14:20:00"
31200 11.93607 7.70142 11.49784 "2023-09-08 14:40:00" "2023-09-08 14:30:00"
31200 11.93607 7.70142 11.50166 "2023-09-08 14:40:00" "2023-09-08 14:40:00"
31800 12.00000 7.41274 10.80531 "2023-09-08 14:50:00" "2023-09-08 14:00:00"
31800 12.00000 7.41274 11.78535 "2023-09-08 14:50:00" "2023-09-08 14:10:00"
31800 12.00000 7.41274 11.98532 "2023-09-08 14:50:00" "2023-09-08 14:20:00"
31800 12.00000 7.41274 11.53714 "2023-09-08 14:50:00" "2023-09-08 14:30:00"
31800 12.00000 7.41274 11.51601 "2023-09-08 14:50:00" "2023-09-08 14:40:00"
31800 12.00000 7.41274 11.79542 "2023-09-08 14:50:00" "2023-09-08 14:50:00"
32400 12.01639 7.00408 11.86047 "2023-09-08 15:00:00" "2023-09-08 14:10:00"
32400 12.01639 7.00408 12.09361 "2023-09-08 15:00:00" "2023-09-08 14:20:00"
32400 12.01639 7.00408 11.54546 "2023-09-08 15:00:00" "2023-09-08 14:30:00"
32400 12.01639 7.00408 11.50162 "2023-09-08 15:00:00" "2023-09-08 14:40:00"
32400 12.01639 7.00408 12.02238 "2023-09-08 15:00:00" "2023-09-08 14:50:00"
32400 12.01639 7.00408 11.91961 "2023-09-08 15:00:00" "2023-09-08 15:00:00"
33000 12.01639 6.85482 12.09949 "2023-09-08 15:10:00" "2023-09-08 14:20:00"
33000 12.01639 6.85482 11.45106 "2023-09-08 15:10:00" "2023-09-08 14:30:00"
33000 12.01639 6.85482 11.39799 "2023-09-08 15:10:00" "2023-09-08 14:40:00"
33000 12.01639 6.85482 12.12541 "2023-09-08 15:10:00" "2023-09-08 14:50:00"
33000 12.01639 6.85482 11.97279 "2023-09-08 15:10:00" "2023-09-08 15:00:00"
33000 12.01639 6.85482 11.96376 "2023-09-08 15:10:00" "2023-09-08 15:10:00"
33600 12.00164 6.77645 11.28872 "2023-09-08 15:20:00" "2023-09-08 14:30:00"
33600 12.00164 6.77645 11.22309 "2023-09-08 15:20:00" "2023-09-08 14:40:00"
33600 12.00164 6.77645 12.09869 "2023-09-08 15:20:00" "2023-09-08 14:50:00"
33600 12.00164 6.77645 11.92585 "2023-09-08 15:20:00" "2023-09-08 15:00:00"
33600 12.00164 6.77645 11.95089 "2023-09-08 15:20:00" "2023-09-08 15:10:00"
33600 12.00164 6.77645 11.86478 "2023-09-08 15:20:00" "2023-09-08 15:20:00"
34200 11.98361 6.66803 10.93310 "2023-09-08 15:30:00" "2023-09-08 14:40:00"
34200 11.98361 6.66803 11.95734 "2023-09-08 15:30:00" "2023-09-08 14:50:00"
34200 11.98361 6.66803 11.76016 "2023-09-08 15:30:00" "2023-09-08 15:00:00"
34200 11.98361 6.66803 11.82533 "2023-09-08 15:30:00" "2023-09-08 15:10:00"
34200 11.98361 6.66803 11.66864 "2023-09-08 15:30:00" "2023-09-08 15:20:00"
34200 11.98361 6.66803 11.84837 "2023-09-08 15:30:00" "2023-09-08 15:30:00"
34800 11.97213 6.68444 11.90392 "2023-09-08 15:40:00" "2023-09-08 14:50:00"
34800 11.97213 6.68444 11.67857 "2023-09-08 15:40:00" "2023-09-08 15:00:00"
34800 11.97213 6.68444 11.76168 "2023-09-08 15:40:00" "2023-09-08 15:10:00"
34800 11.97213 6.68444 11.54216 "2023-09-08 15:40:00" "2023-09-08 15:20:00"
34800 11.97213 6.68444 11.84859 "2023-09-08 15:40:00" "2023-09-08 15:30:00"
34800 11.97213 6.68444 11.77346 "2023-09-08 15:40:00" "2023-09-08 15:40:00"
35400 11.84426 6.64943 11.60812 "2023-09-08 15:50:00" "2023-09-08 15:00:00"
35400 11.84426 6.64943 11.71140 "2023-09-08 15:50:00" "2023-09-08 15:10:00"
35400 11.84426 6.64943 11.44753 "2023-09-08 15:50:00" "2023-09-08 15:20:00"
35400 11.84426 6.64943 11.83972 "2023-09-08 15:50:00" "2023-09-08 15:30:00"
35400 11.84426 6.64943 11.68751 "2023-09-08 15:50:00" "2023-09-08 15:40:00"
35400 11.84426 6.64943 11.64986 "2023-09-08 15:50:00" "2023-09-08 15:50:00"
36000 11.67869 6.61188 11.66186 "2023-09-08 16:00:00" "2023-09-08 15:10:00"
36000 11.67869 6.61188 11.35263 "2023-09-08 16:00:00" "2023-09-08 15:20:00"
36000 11.67869 6.61188 11.81857 "2023-09-08 16:00:00" "2023-09-08 15:30:00"
36000 11.67869 6.61188 11.59879 "2023-09-08 16:00:00" "2023-09-08 15:40:00"
36000 11.67869 6.61188 11.55991 "2023-09-08 16:00:00" "2023-09-08 15:50:00"
36000 11.67869 6.61188 11.44102 "2023-09-08 16:00:00" "2023-09-08 16:00:00"
36600 11.50000 6.58030 11.33237 "2023-09-08 16:10:00" "2023-09-08 15:20:00"
36600 11.50000 6.58030 11.87084 "2023-09-08 16:10:00" "2023-09-08 15:30:00"
36600 11.50000 6.58030 11.60702 "2023-09-08 16:10:00" "2023-09-08 15:40:00"
36600 11.50000 6.58030 11.56567 "2023-09-08 16:10:00" "2023-09-08 15:50:00"
36600 11.50000 6.58030 11.33616 "2023-09-08 16:10:00" "2023-09-08 16:00:00"
36600 11.50000 6.58030 11.15373 "2023-09-08 16:10:00" "2023-09-08 16:10:00"
37200 11.24426 6.54093 11.90686 "2023-09-08 16:20:00" "2023-09-08 15:30:00"
37200 11.24426 6.54093 11.59578 "2023-09-08 16:20:00" "2023-09-08 15:40:00"
37200 11.24426 6.54093 11.54906 "2023-09-08 16:20:00" "2023-09-08 15:50:00"
37200 11.24426 6.54093 11.22214 "2023-09-08 16:20:00" "2023-09-08 16:00:00"
37200 11.24426 6.54093 10.91095 "2023-09-08 16:20:00" "2023-09-08 16:10:00"
37200 11.24426 6.54093 10.79889 "2023-09-08 16:20:00" "2023-09-08 16:20:00"
37800 10.82787 6.66297 11.57923 "2023-09-08 16:30:00" "2023-09-08 15:40:00"
37800 10.82787 6.66297 11.52659 "2023-09-08 16:30:00" "2023-09-08 15:50:00"
37800 10.82787 6.66297 11.12983 "2023-09-08 16:30:00" "2023-09-08 16:00:00"
37800 10.82787 6.66297 10.70766 "2023-09-08 16:30:00" "2023-09-08 16:10:00"
37800 10.82787 6.66297 10.52258 "2023-09-08 16:30:00" "2023-09-08 16:20:00"
37800 10.82787 6.66297 10.39026 "2023-09-08 16:30:00" "2023-09-08 16:30:00"
38400 10.29180 6.86317 11.55611 "2023-09-08 16:40:00" "2023-09-08 15:50:00"
38400 10.29180 6.86317 11.09159 "2023-09-08 16:40:00" "2023-09-08 16:00:00"
38400 10.29180 6.86317 10.58812 "2023-09-08 16:40:00" "2023-09-08 16:10:00"
38400 10.29180 6.86317 10.33072 "2023-09-08 16:40:00" "2023-09-08 16:20:00"
38400 10.29180 6.86317 10.11147 "2023-09-08 16:40:00" "2023-09-08 16:30:00"
38400 10.29180 6.86317 10.00248 "2023-09-08 16:40:00" "2023-09-08 16:40:00"
39000 9.69016 7.13930 11.13565 "2023-09-08 16:50:00" "2023-09-08 16:00:00"
39000 9.69016 7.13930 10.54761 "2023-09-08 16:50:00" "2023-09-08 16:10:00"
39000 9.69016 7.13930 10.23939 "2023-09-08 16:50:00" "2023-09-08 16:20:00"
39000 9.69016 7.13930 9.93582 "2023-09-08 16:50:00" "2023-09-08 16:30:00"
39000 9.69016 7.13930 9.71564 "2023-09-08 16:50:00" "2023-09-08 16:40:00"
39000 9.69016 7.13930 9.62188 "2023-09-08 16:50:00" "2023-09-08 16:50:00"
39600 9.08033 7.48679 10.46925 "2023-09-08 17:00:00" "2023-09-08 16:10:00"
39600 9.08033 7.48679 10.10799 "2023-09-08 17:00:00" "2023-09-08 16:20:00"
39600 9.08033 7.48679 9.74491 "2023-09-08 17:00:00" "2023-09-08 16:30:00"
39600 9.08033 7.48679 9.41028 "2023-09-08 17:00:00" "2023-09-08 16:40:00"
39600 9.08033 7.48679 9.25639 "2023-09-08 17:00:00" "2023-09-08 16:50:00"
39600 9.08033 7.48679 9.30287 "2023-09-08 17:00:00" "2023-09-08 17:00:00"
40200 8.47705 7.96480 10.00278 "2023-09-08 17:10:00" "2023-09-08 16:20:00"
40200 8.47705 7.96480 9.57728 "2023-09-08 17:10:00" "2023-09-08 16:30:00"
40200 8.47705 7.96480 9.16763 "2023-09-08 17:10:00" "2023-09-08 16:40:00"
40200 8.47705 7.96480 8.94956 "2023-09-08 17:10:00" "2023-09-08 16:50:00"
40200 8.47705 7.96480 9.06482 "2023-09-08 17:10:00" "2023-09-08 17:00:00"
40200 8.47705 7.96480 8.92942 "2023-09-08 17:10:00" "2023-09-08 17:10:00"
40800 7.98197 8.62450 9.47109 "2023-09-08 17:20:00" "2023-09-08 16:30:00"
40800 7.98197 8.62450 8.98730 "2023-09-08 17:20:00" "2023-09-08 16:40:00"
40800 7.98197 8.62450 8.72572 "2023-09-08 17:20:00" "2023-09-08 16:50:00"
40800 7.98197 8.62450 8.88085 "2023-09-08 17:20:00" "2023-09-08 17:00:00"
40800 7.98197 8.62450 8.62175 "2023-09-08 17:20:00" "2023-09-08 17:10:00"
40800 7.98197 8.62450 8.53651 "2023-09-08 17:20:00" "2023-09-08 17:20:00"
41400 7.73607 9.02203 8.86060 "2023-09-08 17:30:00" "2023-09-08 16:40:00"
41400 7.73607 9.02203 8.55285 "2023-09-08 17:30:00" "2023-09-08 16:50:00"
41400 7.73607 9.02203 8.73647 "2023-09-08 17:30:00" "2023-09-08 17:00:00"
41400 7.73607 9.02203 8.35618 "2023-09-08 17:30:00" "2023-09-08 17:10:00"
41400 7.73607 9.02203 8.25814 "2023-09-08 17:30:00" "2023-09-08 17:20:00"
41400 7.73607 9.02203 8.24431 "2023-09-08 17:30:00" "2023-09-08 17:30:00"
42000 7.46393 9.34903 8.43206 "2023-09-08 17:40:00" "2023-09-08 16:50:00"
42000 7.46393 9.34903 8.64727 "2023-09-08 17:40:00" "2023-09-08 17:00:00"
42000 7.46393 9.34903 8.18689 "2023-09-08 17:40:00" "2023-09-08 17:10:00"
42000 7.46393 9.34903 8.07224 "2023-09-08 17:40:00" "2023-09-08 17:20:00"
42000 7.46393 9.34903 8.06274 "2023-09-08 17:40:00" "2023-09-08 17:30:00"
42000 7.46393 9.34903 8.01328 "2023-09-08 17:40:00" "2023-09-08 17:40:00"
42600 7.34098 9.65803 8.59881 "2023-09-08 17:50:00" "2023-09-08 17:00:00"
42600 7.34098 9.65803 8.05589 "2023-09-08 17:50:00" "2023-09-08 17:10:00"
42600 7.34098 9.65803 7.92277 "2023-09-08 17:50:00" "2023-09-08 17:20:00"
42600 7.34098 9.65803 7.90365 "2023-09-08 17:50:00" "2023-09-08 17:30:00"
42600 7.34098 9.65803 7.84707 "2023-09-08 17:50:00" "2023-09-08 17:40:00"
42600 7.34098 9.65803 7.75606 "2023-09-08 17:50:00" "2023-09-08 17:50:00"
43200 7.33115 9.90873 7.85856 "2023-09-08 18:00:00" "2023-09-08 17:10:00"
43200 7.33115 9.90873 7.70636 "2023-09-08 18:00:00" "2023-09-08 17:20:00"
43200 7.33115 9.90873 7.68205 "2023-09-08 18:00:00" "2023-09-08 17:30:00"
43200 7.33115 9.90873 7.61842 "2023-09-08 18:00:00" "2023-09-08 17:40:00"
43200 7.33115 9.90873 7.52473 "2023-09-08 18:00:00" "2023-09-08 17:50:00"
43200 7.33115 9.90873 7.67150 "2023-09-08 18:00:00" "2023-09-08 18:00:00"
43800 7.43279 10.03929 7.41775 "2023-09-08 18:10:00" "2023-09-08 17:20:00"
43800 7.43279 10.03929 7.38826 "2023-09-08 18:10:00" "2023-09-08 17:30:00"
43800 7.43279 10.03929 7.31417 "2023-09-08 18:10:00" "2023-09-08 17:40:00"
43800 7.43279 10.03929 7.22230 "2023-09-08 18:10:00" "2023-09-08 17:50:00"
43800 7.43279 10.03929 7.47843 "2023-09-08 18:10:00" "2023-09-08 18:00:00"
43800 7.43279 10.03929 7.73500 "2023-09-08 18:10:00" "2023-09-08 18:10:00"
44400 7.61803 9.93247 7.10457 "2023-09-08 18:20:00" "2023-09-08 17:30:00"
44400 7.61803 9.93247 7.02088 "2023-09-08 18:20:00" "2023-09-08 17:40:00"
44400 7.61803 9.93247 6.91958 "2023-09-08 18:20:00" "2023-09-08 17:50:00"
44400 7.61803 9.93247 7.24470 "2023-09-08 18:20:00" "2023-09-08 18:00:00"
44400 7.61803 9.93247 7.70653 "2023-09-08 18:20:00" "2023-09-08 18:10:00"
44400 7.61803 9.93247 7.81608 "2023-09-08 18:20:00" "2023-09-08 18:20:00"
45000 7.72295 9.83447 6.77003 "2023-09-08 18:30:00" "2023-09-08 17:40:00"
45000 7.72295 9.83447 6.65769 "2023-09-08 18:30:00" "2023-09-08 17:50:00"
45000 7.72295 9.83447 7.04281 "2023-09-08 18:30:00" "2023-09-08 18:00:00"
45000 7.72295 9.83447 7.66133 "2023-09-08 18:30:00" "2023-09-08 18:10:00"
45000 7.72295 9.83447 7.91956 "2023-09-08 18:30:00" "2023-09-08 18:20:00"
45000 7.72295 9.83447 7.98553 "2023-09-08 18:30:00" "2023-09-08 18:30:00"
45600 8.00328 9.57833 6.39953 "2023-09-08 18:40:00" "2023-09-08 17:50:00"
45600 8.00328 9.57833 6.84483 "2023-09-08 18:40:00" "2023-09-08 18:00:00"
45600 8.00328 9.57833 7.58411 "2023-09-08 18:40:00" "2023-09-08 18:10:00"
45600 8.00328 9.57833 7.97410 "2023-09-08 18:40:00" "2023-09-08 18:20:00"
45600 8.00328 9.57833 8.10114 "2023-09-08 18:40:00" "2023-09-08 18:30:00"
