20230922
Seconds MEASURES_rh(%) MNH_RH_30m(%) "AR_RH (%)" Date_of_forecast Date_of_computing
18000 13.39167 12.26225 13.44229 "2023-09-22 11:00:00" "2023-09-22 11:00:00"
18600 13.22500 12.20675 13.36183 "2023-09-22 11:10:00" "2023-09-22 11:00:00"
18600 13.22500 12.20675 13.36892 "2023-09-22 11:10:00" "2023-09-22 11:10:00"
19200 13.06333 12.11747 13.28787 "2023-09-22 11:20:00" "2023-09-22 11:00:00"
19200 13.06333 12.11747 13.30137 "2023-09-22 11:20:00" "2023-09-22 11:10:00"
19200 13.06333 12.11747 13.27945 "2023-09-22 11:20:00" "2023-09-22 11:20:00"
19800 13.00000 12.06621 13.20635 "2023-09-22 11:30:00" "2023-09-22 11:00:00"
19800 13.00000 12.06621 13.22141 "2023-09-22 11:30:00" "2023-09-22 11:10:00"
19800 13.00000 12.06621 13.19247 "2023-09-22 11:30:00" "2023-09-22 11:20:00"
19800 13.00000 12.06621 13.19501 "2023-09-22 11:30:00" "2023-09-22 11:30:00"
20400 13.00000 12.04267 13.10285 "2023-09-22 11:40:00" "2023-09-22 11:00:00"
20400 13.00000 12.04267 13.11965 "2023-09-22 11:40:00" "2023-09-22 11:10:00"
20400 13.00000 12.04267 13.08136 "2023-09-22 11:40:00" "2023-09-22 11:20:00"
20400 13.00000 12.04267 13.09281 "2023-09-22 11:40:00" "2023-09-22 11:30:00"
20400 13.00000 12.04267 13.08263 "2023-09-22 11:40:00" "2023-09-22 11:40:00"
21000 13.00000 12.02822 12.98620 "2023-09-22 11:50:00" "2023-09-22 11:00:00"
21000 13.00000 12.02822 13.00422 "2023-09-22 11:50:00" "2023-09-22 11:10:00"
21000 13.00000 12.02822 12.95748 "2023-09-22 11:50:00" "2023-09-22 11:20:00"
21000 13.00000 12.02822 12.97244 "2023-09-22 11:50:00" "2023-09-22 11:30:00"
21000 13.00000 12.02822 12.97490 "2023-09-22 11:50:00" "2023-09-22 11:40:00"
21000 13.00000 12.02822 12.94460 "2023-09-22 11:50:00" "2023-09-22 11:50:00"
21600 12.98833 11.99952 12.90396 "2023-09-22 12:00:00" "2023-09-22 11:10:00"
21600 12.98833 11.99952 12.85013 "2023-09-22 12:00:00" "2023-09-22 11:20:00"
21600 12.98833 11.99952 12.86835 "2023-09-22 12:00:00" "2023-09-22 11:30:00"
21600 12.98833 11.99952 12.87934 "2023-09-22 12:00:00" "2023-09-22 11:40:00"
21600 12.98833 11.99952 12.87181 "2023-09-22 12:00:00" "2023-09-22 11:50:00"
21600 12.98833 11.99952 12.79572 "2023-09-22 12:00:00" "2023-09-22 12:00:00"
22200 12.88833 11.93277 12.75159 "2023-09-22 12:10:00" "2023-09-22 11:20:00"
22200 12.88833 11.93277 12.77252 "2023-09-22 12:10:00" "2023-09-22 11:30:00"
22200 12.88833 11.93277 12.79021 "2023-09-22 12:10:00" "2023-09-22 11:40:00"
22200 12.88833 11.93277 12.80228 "2023-09-22 12:10:00" "2023-09-22 11:50:00"
22200 12.88833 11.93277 12.69769 "2023-09-22 12:10:00" "2023-09-22 12:00:00"
22200 12.88833 11.93277 12.72241 "2023-09-22 12:10:00" "2023-09-22 12:10:00"
