20230907
Seconds MEASURES_rh(%) MNH_RH_30m(%) PERSISTENCE(%) Date_of_forecast Date_of_computing
18000 6.93607 16.23425 6.30000 "2023-09-07 11:00:00" "2023-09-07 11:00:00"
18600 7.19672 15.24617 6.30000 "2023-09-07 11:10:00" "2023-09-07 11:00:00"
18600 7.19672 15.24617 5.60000 "2023-09-07 11:10:00" "2023-09-07 11:10:00"
19200 8.13607 14.22600 6.30000 "2023-09-07 11:20:00" "2023-09-07 11:00:00"
19200 8.13607 14.22600 5.60000 "2023-09-07 11:20:00" "2023-09-07 11:10:00"
19200 8.13607 14.22600 6.10000 "2023-09-07 11:20:00" "2023-09-07 11:20:00"
19800 9.31148 13.18548 6.30000 "2023-09-07 11:30:00" "2023-09-07 11:00:00"
19800 9.31148 13.18548 5.60000 "2023-09-07 11:30:00" "2023-09-07 11:10:00"
19800 9.31148 13.18548 6.10000 "2023-09-07 11:30:00" "2023-09-07 11:20:00"
19800 9.31148 13.18548 7.20000 "2023-09-07 11:30:00" "2023-09-07 11:30:00"
20400 10.40984 12.33268 6.30000 "2023-09-07 11:40:00" "2023-09-07 11:00:00"
20400 10.40984 12.33268 5.60000 "2023-09-07 11:40:00" "2023-09-07 11:10:00"
20400 10.40984 12.33268 6.10000 "2023-09-07 11:40:00" "2023-09-07 11:20:00"
20400 10.40984 12.33268 7.20000 "2023-09-07 11:40:00" "2023-09-07 11:30:00"
20400 10.40984 12.33268 8.80000 "2023-09-07 11:40:00" "2023-09-07 11:40:00"
21000 11.39508 11.23646 6.30000 "2023-09-07 11:50:00" "2023-09-07 11:00:00"
21000 11.39508 11.23646 5.60000 "2023-09-07 11:50:00" "2023-09-07 11:10:00"
21000 11.39508 11.23646 6.10000 "2023-09-07 11:50:00" "2023-09-07 11:20:00"
21000 11.39508 11.23646 7.20000 "2023-09-07 11:50:00" "2023-09-07 11:30:00"
21000 11.39508 11.23646 8.80000 "2023-09-07 11:50:00" "2023-09-07 11:40:00"
21000 11.39508 11.23646 11.70000 "2023-09-07 11:50:00" "2023-09-07 11:50:00"
21600 12.14590 10.44449 5.60000 "2023-09-07 12:00:00" "2023-09-07 11:10:00"
21600 12.14590 10.44449 6.10000 "2023-09-07 12:00:00" "2023-09-07 11:20:00"
21600 12.14590 10.44449 7.20000 "2023-09-07 12:00:00" "2023-09-07 11:30:00"
21600 12.14590 10.44449 8.80000 "2023-09-07 12:00:00" "2023-09-07 11:40:00"
21600 12.14590 10.44449 11.70000 "2023-09-07 12:00:00" "2023-09-07 11:50:00"
21600 12.14590 10.44449 13.70000 "2023-09-07 12:00:00" "2023-09-07 12:00:00"
22200 12.53443 10.32652 6.10000 "2023-09-07 12:10:00" "2023-09-07 11:20:00"
