20230921
Seconds MEASURES_rh(%) MNH_RH_30m(%) PERSISTENCE(%) Date_of_forecast Date_of_computing
18000 6.31833 5.69647 6.00000 "2023-09-21 11:00:00" "2023-09-21 11:00:00"
18600 6.78000 5.69621 6.00000 "2023-09-21 11:10:00" "2023-09-21 11:00:00"
18600 6.78000 5.69621 6.00000 "2023-09-21 11:10:00" "2023-09-21 11:10:00"
19200 7.39333 5.68464 6.00000 "2023-09-21 11:20:00" "2023-09-21 11:00:00"
19200 7.39333 5.68464 6.00000 "2023-09-21 11:20:00" "2023-09-21 11:10:00"
19200 7.39333 5.68464 6.10000 "2023-09-21 11:20:00" "2023-09-21 11:20:00"
19800 8.01360 5.66719 6.00000 "2023-09-21 11:30:00" "2023-09-21 11:00:00"
19800 8.01360 5.66719 6.00000 "2023-09-21 11:30:00" "2023-09-21 11:10:00"
19800 8.01360 5.66719 6.10000 "2023-09-21 11:30:00" "2023-09-21 11:20:00"
19800 8.01360 5.66719 7.00000 "2023-09-21 11:30:00" "2023-09-21 11:30:00"
20400 8.62500 5.65747 6.00000 "2023-09-21 11:40:00" "2023-09-21 11:00:00"
20400 8.62500 5.65747 6.00000 "2023-09-21 11:40:00" "2023-09-21 11:10:00"
20400 8.62500 5.65747 6.10000 "2023-09-21 11:40:00" "2023-09-21 11:20:00"
20400 8.62500 5.65747 7.00000 "2023-09-21 11:40:00" "2023-09-21 11:30:00"
20400 8.62500 5.65747 8.50000 "2023-09-21 11:40:00" "2023-09-21 11:40:00"
21000 9.22833 5.64888 6.00000 "2023-09-21 11:50:00" "2023-09-21 11:00:00"
21000 9.22833 5.64888 6.00000 "2023-09-21 11:50:00" "2023-09-21 11:10:00"
21000 9.22833 5.64888 6.10000 "2023-09-21 11:50:00" "2023-09-21 11:20:00"
21000 9.22833 5.64888 7.00000 "2023-09-21 11:50:00" "2023-09-21 11:30:00"
21000 9.22833 5.64888 8.50000 "2023-09-21 11:50:00" "2023-09-21 11:40:00"
21000 9.22833 5.64888 9.05000 "2023-09-21 11:50:00" "2023-09-21 11:50:00"
21600 9.62167 5.64336 6.00000 "2023-09-21 12:00:00" "2023-09-21 11:10:00"
21600 9.62167 5.64336 6.10000 "2023-09-21 12:00:00" "2023-09-21 11:20:00"
21600 9.62167 5.64336 7.00000 "2023-09-21 12:00:00" "2023-09-21 11:30:00"
21600 9.62167 5.64336 8.50000 "2023-09-21 12:00:00" "2023-09-21 11:40:00"
21600 9.62167 5.64336 9.05000 "2023-09-21 12:00:00" "2023-09-21 11:50:00"
21600 9.62167 5.64336 9.80000 "2023-09-21 12:00:00" "2023-09-21 12:00:00"
22200 9.85417 5.64206 6.10000 "2023-09-21 12:10:00" "2023-09-21 11:20:00"
22200 9.85417 5.64206 7.00000 "2023-09-21 12:10:00" "2023-09-21 11:30:00"
22200 9.85417 5.64206 8.50000 "2023-09-21 12:10:00" "2023-09-21 11:40:00"
22200 9.85417 5.64206 9.05000 "2023-09-21 12:10:00" "2023-09-21 11:50:00"
22200 9.85417 5.64206 9.80000 "2023-09-21 12:10:00" "2023-09-21 12:00:00"
22200 9.85417 5.64206 9.88889 "2023-09-21 12:10:00" "2023-09-21 12:10:00"
22800 9.67667 5.65657 7.00000 "2023-09-21 12:20:00" "2023-09-21 11:30:00"
22800 9.67667 5.65657 8.50000 "2023-09-21 12:20:00" "2023-09-21 11:40:00"
22800 9.67667 5.65657 9.05000 "2023-09-21 12:20:00" "2023-09-21 11:50:00"
22800 9.67667 5.65657 9.80000 "2023-09-21 12:20:00" "2023-09-21 12:00:00"
22800 9.67667 5.65657 9.88889 "2023-09-21 12:20:00" "2023-09-21 12:10:00"
22800 9.67667 5.65657 10.00000 "2023-09-21 12:20:00" "2023-09-21 12:20:00"
23400 9.05151 5.68168 8.50000 "2023-09-21 12:30:00" "2023-09-21 11:40:00"
23400 9.05151 5.68168 9.05000 "2023-09-21 12:30:00" "2023-09-21 11:50:00"
23400 9.05151 5.68168 9.80000 "2023-09-21 12:30:00" "2023-09-21 12:00:00"
23400 9.05151 5.68168 9.88889 "2023-09-21 12:30:00" "2023-09-21 12:10:00"
23400 9.05151 5.68168 10.00000 "2023-09-21 12:30:00" "2023-09-21 12:20:00"
23400 9.05151 5.68168 10.00000 "2023-09-21 12:30:00" "2023-09-21 12:30:00"
24000 8.40667 5.71533 9.05000 "2023-09-21 12:40:00" "2023-09-21 11:50:00"
24000 8.40667 5.71533 9.80000 "2023-09-21 12:40:00" "2023-09-21 12:00:00"
24000 8.40667 5.71533 9.88889 "2023-09-21 12:40:00" "2023-09-21 12:10:00"
24000 8.40667 5.71533 10.00000 "2023-09-21 12:40:00" "2023-09-21 12:20:00"
24000 8.40667 5.71533 10.00000 "2023-09-21 12:40:00" "2023-09-21 12:30:00"
24000 8.40667 5.71533 10.00000 "2023-09-21 12:40:00" "2023-09-21 12:40:00"
24600 7.86000 5.75578 9.80000 "2023-09-21 12:50:00" "2023-09-21 12:00:00"
24600 7.86000 5.75578 9.88889 "2023-09-21 12:50:00" "2023-09-21 12:10:00"
24600 7.86000 5.75578 10.00000 "2023-09-21 12:50:00" "2023-09-21 12:20:00"
24600 7.86000 5.75578 10.00000 "2023-09-21 12:50:00" "2023-09-21 12:30:00"
24600 7.86000 5.75578 10.00000 "2023-09-21 12:50:00" "2023-09-21 12:40:00"
24600 7.86000 5.75578 9.70000 "2023-09-21 12:50:00" "2023-09-21 12:50:00"
25200 7.31833 5.81817 9.88889 "2023-09-21 13:00:00" "2023-09-21 12:10:00"
25200 7.31833 5.81817 10.00000 "2023-09-21 13:00:00" "2023-09-21 12:20:00"
25200 7.31833 5.81817 10.00000 "2023-09-21 13:00:00" "2023-09-21 12:30:00"
25200 7.31833 5.81817 10.00000 "2023-09-21 13:00:00" "2023-09-21 12:40:00"
25200 7.31833 5.81817 9.70000 "2023-09-21 13:00:00" "2023-09-21 12:50:00"
25200 7.31833 5.81817 6.50000 "2023-09-21 13:00:00" "2023-09-21 13:00:00"
25800 6.90500 5.94721 10.00000 "2023-09-21 13:10:00" "2023-09-21 12:20:00"
25800 6.90500 5.94721 10.00000 "2023-09-21 13:10:00" "2023-09-21 12:30:00"
25800 6.90500 5.94721 10.00000 "2023-09-21 13:10:00" "2023-09-21 12:40:00"
25800 6.90500 5.94721 9.70000 "2023-09-21 13:10:00" "2023-09-21 12:50:00"
25800 6.90500 5.94721 6.50000 "2023-09-21 13:10:00" "2023-09-21 13:00:00"
25800 6.90500 5.94721 5.38889 "2023-09-21 13:10:00" "2023-09-21 13:10:00"
26400 6.79000 6.06867 10.00000 "2023-09-21 13:20:00" "2023-09-21 12:30:00"
26400 6.79000 6.06867 10.00000 "2023-09-21 13:20:00" "2023-09-21 12:40:00"
26400 6.79000 6.06867 9.70000 "2023-09-21 13:20:00" "2023-09-21 12:50:00"
26400 6.79000 6.06867 6.50000 "2023-09-21 13:20:00" "2023-09-21 13:00:00"
26400 6.79000 6.06867 5.38889 "2023-09-21 13:20:00" "2023-09-21 13:10:00"
26400 6.79000 6.06867 6.70000 "2023-09-21 13:20:00" "2023-09-21 13:20:00"
27000 7.13456 6.16994 10.00000 "2023-09-21 13:30:00" "2023-09-21 12:40:00"
27000 7.13456 6.16994 9.70000 "2023-09-21 13:30:00" "2023-09-21 12:50:00"
27000 7.13456 6.16994 6.50000 "2023-09-21 13:30:00" "2023-09-21 13:00:00"
27000 7.13456 6.16994 5.38889 "2023-09-21 13:30:00" "2023-09-21 13:10:00"
27000 7.13456 6.16994 6.70000 "2023-09-21 13:30:00" "2023-09-21 13:20:00"
27000 7.13456 6.16994 6.70000 "2023-09-21 13:30:00" "2023-09-21 13:30:00"
27600 7.48833 6.29795 9.70000 "2023-09-21 13:40:00" "2023-09-21 12:50:00"
27600 7.48833 6.29795 6.50000 "2023-09-21 13:40:00" "2023-09-21 13:00:00"
27600 7.48833 6.29795 5.38889 "2023-09-21 13:40:00" "2023-09-21 13:10:00"
27600 7.48833 6.29795 6.70000 "2023-09-21 13:40:00" "2023-09-21 13:20:00"
27600 7.48833 6.29795 6.70000 "2023-09-21 13:40:00" "2023-09-21 13:30:00"
27600 7.48833 6.29795 6.90000 "2023-09-21 13:40:00" "2023-09-21 13:40:00"
28200 7.60833 6.45424 6.50000 "2023-09-21 13:50:00" "2023-09-21 13:00:00"
28200 7.60833 6.45424 5.38889 "2023-09-21 13:50:00" "2023-09-21 13:10:00"
28200 7.60833 6.45424 6.70000 "2023-09-21 13:50:00" "2023-09-21 13:20:00"
28200 7.60833 6.45424 6.70000 "2023-09-21 13:50:00" "2023-09-21 13:30:00"
28200 7.60833 6.45424 6.90000 "2023-09-21 13:50:00" "2023-09-21 13:40:00"
28200 7.60833 6.45424 7.90000 "2023-09-21 13:50:00" "2023-09-21 13:50:00"
28800 7.87000 6.58495 5.38889 "2023-09-21 14:00:00" "2023-09-21 13:10:00"
28800 7.87000 6.58495 6.70000 "2023-09-21 14:00:00" "2023-09-21 13:20:00"
28800 7.87000 6.58495 6.70000 "2023-09-21 14:00:00" "2023-09-21 13:30:00"
28800 7.87000 6.58495 6.90000 "2023-09-21 14:00:00" "2023-09-21 13:40:00"
28800 7.87000 6.58495 7.90000 "2023-09-21 14:00:00" "2023-09-21 13:50:00"
28800 7.87000 6.58495 8.10000 "2023-09-21 14:00:00" "2023-09-21 14:00:00"
29400 8.10167 6.64902 6.70000 "2023-09-21 14:10:00" "2023-09-21 13:20:00"
29400 8.10167 6.64902 6.70000 "2023-09-21 14:10:00" "2023-09-21 13:30:00"
29400 8.10167 6.64902 6.90000 "2023-09-21 14:10:00" "2023-09-21 13:40:00"
29400 8.10167 6.64902 7.90000 "2023-09-21 14:10:00" "2023-09-21 13:50:00"
29400 8.10167 6.64902 8.10000 "2023-09-21 14:10:00" "2023-09-21 14:00:00"
29400 8.10167 6.64902 8.11111 "2023-09-21 14:10:00" "2023-09-21 14:10:00"
30000 8.19000 6.69277 6.70000 "2023-09-21 14:20:00" "2023-09-21 13:30:00"
30000 8.19000 6.69277 6.90000 "2023-09-21 14:20:00" "2023-09-21 13:40:00"
30000 8.19000 6.69277 7.90000 "2023-09-21 14:20:00" "2023-09-21 13:50:00"
30000 8.19000 6.69277 8.10000 "2023-09-21 14:20:00" "2023-09-21 14:00:00"
30000 8.19000 6.69277 8.11111 "2023-09-21 14:20:00" "2023-09-21 14:10:00"
30000 8.19000 6.69277 7.60000 "2023-09-21 14:20:00" "2023-09-21 14:20:00"
30600 8.28386 6.74935 6.90000 "2023-09-21 14:30:00" "2023-09-21 13:40:00"
30600 8.28386 6.74935 7.90000 "2023-09-21 14:30:00" "2023-09-21 13:50:00"
30600 8.28386 6.74935 8.10000 "2023-09-21 14:30:00" "2023-09-21 14:00:00"
30600 8.28386 6.74935 8.11111 "2023-09-21 14:30:00" "2023-09-21 14:10:00"
30600 8.28386 6.74935 7.60000 "2023-09-21 14:30:00" "2023-09-21 14:20:00"
30600 8.28386 6.74935 8.00000 "2023-09-21 14:30:00" "2023-09-21 14:30:00"
31200 8.44000 6.78747 7.90000 "2023-09-21 14:40:00" "2023-09-21 13:50:00"
31200 8.44000 6.78747 8.10000 "2023-09-21 14:40:00" "2023-09-21 14:00:00"
31200 8.44000 6.78747 8.11111 "2023-09-21 14:40:00" "2023-09-21 14:10:00"
31200 8.44000 6.78747 7.60000 "2023-09-21 14:40:00" "2023-09-21 14:20:00"
31200 8.44000 6.78747 8.00000 "2023-09-21 14:40:00" "2023-09-21 14:30:00"
31200 8.44000 6.78747 8.50000 "2023-09-21 14:40:00" "2023-09-21 14:40:00"
31800 8.75500 6.82259 8.10000 "2023-09-21 14:50:00" "2023-09-21 14:00:00"
31800 8.75500 6.82259 8.11111 "2023-09-21 14:50:00" "2023-09-21 14:10:00"
31800 8.75500 6.82259 7.60000 "2023-09-21 14:50:00" "2023-09-21 14:20:00"
31800 8.75500 6.82259 8.00000 "2023-09-21 14:50:00" "2023-09-21 14:30:00"
31800 8.75500 6.82259 8.50000 "2023-09-21 14:50:00" "2023-09-21 14:40:00"
31800 8.75500 6.82259 8.70000 "2023-09-21 14:50:00" "2023-09-21 14:50:00"
32400 8.74667 6.86543 8.11111 "2023-09-21 15:00:00" "2023-09-21 14:10:00"
32400 8.74667 6.86543 7.60000 "2023-09-21 15:00:00" "2023-09-21 14:20:00"
32400 8.74667 6.86543 8.00000 "2023-09-21 15:00:00" "2023-09-21 14:30:00"
32400 8.74667 6.86543 8.50000 "2023-09-21 15:00:00" "2023-09-21 14:40:00"
32400 8.74667 6.86543 8.70000 "2023-09-21 15:00:00" "2023-09-21 14:50:00"
32400 8.74667 6.86543 8.45000 "2023-09-21 15:00:00" "2023-09-21 15:00:00"
33000 8.62500 6.92717 7.60000 "2023-09-21 15:10:00" "2023-09-21 14:20:00"
33000 8.62500 6.92717 8.00000 "2023-09-21 15:10:00" "2023-09-21 14:30:00"
33000 8.62500 6.92717 8.50000 "2023-09-21 15:10:00" "2023-09-21 14:40:00"
