20230920
Seconds MEASURES_rh(%) MNH_RH_30m(%) "AR_RH (%)" Date_of_forecast Date_of_computing
18000 11.37541 6.41175 11.19700 "2023-09-20 11:00:00" "2023-09-20 11:00:00"
18600 11.57705 6.45427 11.21910 "2023-09-20 11:10:00" "2023-09-20 11:00:00"
18600 11.57705 6.45427 11.40628 "2023-09-20 11:10:00" "2023-09-20 11:10:00"
19200 11.71475 6.50282 11.21106 "2023-09-20 11:20:00" "2023-09-20 11:00:00"
19200 11.71475 6.50282 11.54566 "2023-09-20 11:20:00" "2023-09-20 11:10:00"
19200 11.71475 6.50282 11.50581 "2023-09-20 11:20:00" "2023-09-20 11:20:00"
19800 11.84918 6.55300 11.16649 "2023-09-20 11:30:00" "2023-09-20 11:00:00"
19800 11.84918 6.55300 11.63051 "2023-09-20 11:30:00" "2023-09-20 11:10:00"
19800 11.84918 6.55300 11.52724 "2023-09-20 11:30:00" "2023-09-20 11:20:00"
19800 11.84918 6.55300 11.52975 "2023-09-20 11:30:00" "2023-09-20 11:30:00"
20400 11.94426 6.60021 11.09515 "2023-09-20 11:40:00" "2023-09-20 11:00:00"
20400 11.94426 6.60021 11.67664 "2023-09-20 11:40:00" "2023-09-20 11:10:00"
20400 11.94426 6.60021 11.52098 "2023-09-20 11:40:00" "2023-09-20 11:20:00"
20400 11.94426 6.60021 11.56068 "2023-09-20 11:40:00" "2023-09-20 11:30:00"
20400 11.94426 6.60021 11.63382 "2023-09-20 11:40:00" "2023-09-20 11:40:00"
21000 11.82131 6.64070 11.01251 "2023-09-20 11:50:00" "2023-09-20 11:00:00"
21000 11.82131 6.64070 11.70192 "2023-09-20 11:50:00" "2023-09-20 11:10:00"
21000 11.82131 6.64070 11.50155 "2023-09-20 11:50:00" "2023-09-20 11:20:00"
21000 11.82131 6.64070 11.57747 "2023-09-20 11:50:00" "2023-09-20 11:30:00"
21000 11.82131 6.64070 11.76909 "2023-09-20 11:50:00" "2023-09-20 11:40:00"
21000 11.82131 6.64070 11.60875 "2023-09-20 11:50:00" "2023-09-20 11:50:00"
21600 11.67377 6.69333 11.70336 "2023-09-20 12:00:00" "2023-09-20 11:10:00"
21600 11.67377 6.69333 11.46082 "2023-09-20 12:00:00" "2023-09-20 11:20:00"
21600 11.67377 6.69333 11.56543 "2023-09-20 12:00:00" "2023-09-20 11:30:00"
21600 11.67377 6.69333 11.86797 "2023-09-20 12:00:00" "2023-09-20 11:40:00"
21600 11.67377 6.69333 11.63376 "2023-09-20 12:00:00" "2023-09-20 11:50:00"
21600 11.67377 6.69333 11.65918 "2023-09-20 12:00:00" "2023-09-20 12:00:00"
22200 11.58033 6.76135 11.38454 "2023-09-20 12:10:00" "2023-09-20 11:20:00"
22200 11.58033 6.76135 11.51731 "2023-09-20 12:10:00" "2023-09-20 11:30:00"
22200 11.58033 6.76135 11.91278 "2023-09-20 12:10:00" "2023-09-20 11:40:00"
22200 11.58033 6.76135 11.62449 "2023-09-20 12:10:00" "2023-09-20 11:50:00"
22200 11.58033 6.76135 11.69109 "2023-09-20 12:10:00" "2023-09-20 12:00:00"
22200 11.58033 6.76135 11.63133 "2023-09-20 12:10:00" "2023-09-20 12:10:00"
22800 11.51148 6.86014 11.44713 "2023-09-20 12:20:00" "2023-09-20 11:30:00"
22800 11.51148 6.86014 11.93192 "2023-09-20 12:20:00" "2023-09-20 11:40:00"
22800 11.51148 6.86014 11.58716 "2023-09-20 12:20:00" "2023-09-20 11:50:00"
22800 11.51148 6.86014 11.69369 "2023-09-20 12:20:00" "2023-09-20 12:00:00"
22800 11.51148 6.86014 11.60541 "2023-09-20 12:20:00" "2023-09-20 12:10:00"
